YEAR_MONTH,REGION_CODE,REGION_NAME,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,ITEMS,NIC
202206,Y62,NORTH WEST,0407041Z0,Zolmitriptan,3801.0,51338.64
202206,Y62,NORTH WEST,0407042F0,Clonidine hydrochloride,3972.0,71189.85
202206,Y62,NORTH WEST,040801050,Topiramate,13654.0,106933.6
202206,Y62,NORTH WEST,040801060,Clobazam,6063.0,157225.88
202206,Y62,NORTH WEST,0408010A0,Levetiracetam,30966.0,420534.21
202206,Y62,NORTH WEST,0408010AD,Zonisamide,2654.0,153565.9
202206,Y62,NORTH WEST,0408010AE,Pregabalin,124558.0,328766.65
202206,Y62,NORTH WEST,0408010AH,Lacosamide,1945.0,166030.26
202206,Y62,NORTH WEST,0408010AI,Eslicarbazepine acetate,357.0,42718.69
202206,Y62,NORTH WEST,0408010AK,Perampanel,531.0,74872.5
202206,Y62,NORTH WEST,0408010AL,Brivaracetam,694.0,85716.8
202206,Y62,NORTH WEST,0408010AN,Cenobamate,8.0,1366.82
202206,Y62,NORTH WEST,0408010C0,Carbamazepine,23793.0,144106.75
202206,Y62,NORTH WEST,0408010D0,Oxcarbazepine,1030.0,29369.59
202206,Y62,NORTH WEST,0408010F0,Clonazepam,9722.0,173886.24
202206,Y62,NORTH WEST,0408010G0,Gabapentin,113639.0,502453.37
202206,Y62,NORTH WEST,0408010H0,Lamotrigine,43635.0,354300.77
202206,Y62,NORTH WEST,0408010I0,Ethosuximide,491.0,210594.75
202206,Y62,NORTH WEST,0408010Q0,Phenytoin sodium,5656.0,57800.64
202206,Y62,NORTH WEST,0408010U0,Primidone,2285.0,176877.72999999998
202206,Y62,NORTH WEST,0408010W0,Sodium valproate,28382.0,406939.92
202206,Y62,NORTH WEST,0408020V0,Midazolam maleate,131.0,30834.910000000003
202206,Y62,NORTH WEST,0408020W0,Midazolam hydrochloride,985.0,98070.81
202206,Y62,NORTH WEST,0409010A0,Apomorphine hydrochloride,243.0,151607.97
202206,Y62,NORTH WEST,0409010AB,Opicapone,434.0,38758.79
202206,Y62,NORTH WEST,0409010B0,Amantadine hydrochloride,1480.0,29259.930000000004
202206,Y62,NORTH WEST,0409010H0,Ropinirole hydrochloride,7030.0,154957.52000000002
202206,Y62,NORTH WEST,0409010K0,Co-beneldopa (Benserazide/levodopa),10533.0,68243.58
202206,Y62,NORTH WEST,0409010N0,Co-careldopa (Carbidopa/levodopa),10792.0,103568.73
202206,Y62,NORTH WEST,0409010W0,Pramipexole,8089.0,126627.88
202206,Y62,NORTH WEST,0409010X0,Levodopa/carbidopa/entacapone,1312.0,78037.11
202206,Y62,NORTH WEST,0409010Z0,Rotigotine,1130.0,137898.52000000002
202206,Y62,NORTH WEST,0409020C0,Trihexyphenidyl hydrochloride,1555.0,24576.01
202206,Y62,NORTH WEST,0409020S0,Procyclidine hydrochloride,12996.0,43887.84
202206,Y62,NORTH WEST,0409030R0,Riluzole,265.0,7689.69
202206,Y62,NORTH WEST,0410020B0,Nicotine,5611.0,171399.69999999998
202206,Y62,NORTH WEST,0410030A0,Buprenorphine hydrochloride,11575.0,313920.12
202206,Y62,NORTH WEST,0410030C0,Methadone hydrochloride,31391.0,233408.9
202206,Y62,NORTH WEST,0411000D0,Donepezil hydrochloride,16925.0,50395.73
202206,Y62,NORTH WEST,0411000E0,Rivastigmine,3531.0,107685.53
202206,Y62,NORTH WEST,0411000F0,Galantamine,1597.0,67977.93000000001
202206,Y62,NORTH WEST,0411000G0,Memantine hydrochloride,18478.0,59294.12
202206,Y62,NORTH WEST,0501011P0,Phenoxymethylpenicillin (Penicillin V),31293.0,92524.57
202206,Y62,NORTH WEST,0501012G0,Flucloxacillin sodium,44840.0,127804.86
202206,Y62,NORTH WEST,0501013B0,Amoxicillin,100530.0,164779.96000000002
202206,Y62,NORTH WEST,0501013K0,Co-amoxiclav (Amoxicillin/clavulanic acid),12451.0,31121.66
202206,Y62,NORTH WEST,0501015P0,Pivmecillinam hydrochloride,4120.0,39447.53999999999
202206,Y62,NORTH WEST,0501021L0,Cefalexin,12282.0,29649.25
202206,Y62,NORTH WEST,0501030F0,Demeclocycline hydrochloride,83.0,47273.3
202206,Y62,NORTH WEST,0501030I0,Doxycycline hyclate,40758.0,61081.07
202206,Y62,NORTH WEST,0501030L0,Lymecycline,10470.0,90110.87
202206,Y62,NORTH WEST,0501030T0,Oxytetracycline,2306.0,14813.77
202206,Y62,NORTH WEST,0501050A0,Azithromycin,10909.0,60824.22
202206,Y62,NORTH WEST,0501050B0,Clarithromycin,21540.0,74838.73999999999
202206,Y62,NORTH WEST,0501050C0,Erythromycin,2731.0,11391.07
202206,Y62,NORTH WEST,0501050H0,Erythromycin ethylsuccinate,1460.0,27174.0
202206,Y62,NORTH WEST,0501070I0,Colistimethate sodium,371.0,74449.68
202206,Y62,NORTH WEST,0501070X0,Rifaximin,1398.0,269889.60000000003
202206,Y62,NORTH WEST,0501080W0,Trimethoprim,16028.0,54857.68000000001
202206,Y62,NORTH WEST,0501110C0,Metronidazole,15097.0,47133.130000000005
202206,Y62,NORTH WEST,0501130H0,Methenamine hippurate,1837.0,50057.76
202206,Y62,NORTH WEST,0501130R0,Nitrofurantoin,44077.0,338299.25
202206,Y62,NORTH WEST,0502030B0,Nystatin,7018.0,13825.84
202206,Y62,NORTH WEST,0502050C0,Terbinafine hydrochloride,5196.0,21340.39
202206,Y62,NORTH WEST,0503021A0,Valaciclovir,338.0,20419.6
202206,Y62,NORTH WEST,0503021C0,Aciclovir,11579.0,46085.04
202206,Y62,NORTH WEST,0503021E0,Famciclovir,41.0,20898.97
202206,Y62,NORTH WEST,0504010Y0,Quinine sulfate,26865.0,49526.81
202206,Y62,NORTH WEST,0505060I0,Ivermectin,10.0,1973.6
202206,Y62,NORTH WEST,0601011A0,Insulin aspart,26020.0,1075936.46
202206,Y62,NORTH WEST,0601011L0,Insulin Lispro,5126.0,243512.13
202206,Y62,NORTH WEST,0601011P0,Insulin glulisine,1312.0,51050.28
202206,Y62,NORTH WEST,0601012D0,Biphasic isophane insulin,4051.0,138788.24
202206,Y62,NORTH WEST,0601012F0,Biphasic insulin lispro,2424.0,133214.15
202206,Y62,NORTH WEST,0601012S0,Isophane insulin,5982.0,155383.9
202206,Y62,NORTH WEST,0601012V0,Insulin glargine,21409.0,909825.76
202206,Y62,NORTH WEST,0601012W0,Biphasic insulin aspart,9362.0,433759.26
202206,Y62,NORTH WEST,0601012X0,Insulin detemir,5298.0,274311.96
202206,Y62,NORTH WEST,0601012Z0,Insulin degludec,7226.0,407470.4
202206,Y62,NORTH WEST,0601021M0,Gliclazide,62094.0,171871.59
202206,Y62,NORTH WEST,0601022B0,Metformin hydrochloride,260991.0,876002.48
202206,Y62,NORTH WEST,0601023AB,Liraglutide,4706.0,518007.24
202206,Y62,NORTH WEST,0601023AC,Saxagliptin,1457.0,51014.8
202206,Y62,NORTH WEST,0601023AD,Metformin hydrochloride/sitagliptin,1203.0,43995.23
202206,Y62,NORTH WEST,0601023AE,Linagliptin,24819.0,815424.7999999999
202206,Y62,NORTH WEST,0601023AG,Dapagliflozin,31808.0,1220724.0699999998
202206,Y62,NORTH WEST,0601023AK,Alogliptin,19210.0,541977.85
202206,Y62,NORTH WEST,0601023AL,Dapagliflozin/metformin,495.0,19861.27
202206,Y62,NORTH WEST,0601023AM,Canagliflozin,16605.0,698576.59
202206,Y62,NORTH WEST,0601023AN,Empagliflozin,24482.0,960155.59
202206,Y62,NORTH WEST,0601023AQ,Dulaglutide,11159.0,865375.42
202206,Y62,NORTH WEST,0601023AR,Empagliflozin/metformin,890.0,34113.869999999995
202206,Y62,NORTH WEST,0601023AW,Semaglutide,14300.0,1226208.83
202206,Y62,NORTH WEST,0601023X0,Sitagliptin,26178.0,937282.64
202206,Y62,NORTH WEST,0601023Y0,Exenatide,711.0,59787.9
202206,Y62,NORTH WEST,0601040I0,Glucose,3116.0,32776.23
202206,Y62,NORTH WEST,0601060D0,Glucose blood testing reagents,64939.0,1200026.38
202206,Y62,NORTH WEST,0601060W0,Ketone blood testing reagents,4121.0,123058.06
202206,Y62,NORTH WEST,0602010M0,Liothyronine sodium,543.0,77162.26999999999
202206,Y62,NORTH WEST,0602010V0,Levothyroxine sodium,335216.0,539403.25
202206,Y62,NORTH WEST,0602020D0,Carbimazole,8294.0,36547.78999999999
202206,Y62,NORTH WEST,0603010I0,Fludrocortisone acetate,6728.0,69871.55
202206,Y62,NORTH WEST,0603020J0,Hydrocortisone,5684.0,68679.97
202206,Y62,NORTH WEST,0603020T0,Prednisolone,72720.0,162995.49
202206,Y62,NORTH WEST,0604011G0,Estradiol,33953.0,349538.22
202206,Y62,NORTH WEST,0604011L0,Estradiol with progestogen,22765.0,571794.8200000001
202206,Y62,NORTH WEST,0604012M0,Medroxyprogesterone acetate,2536.0,30369.800000000003
202206,Y62,NORTH WEST,0604012P0,Norethisterone,5354.0,32294.65
202206,Y62,NORTH WEST,0604012S0,Progesterone,12904.0,165671.46
202206,Y62,NORTH WEST,0604020C0,Finasteride,40566.0,46947.74
202206,Y62,NORTH WEST,0604020K0,Testosterone,4052.0,151927.39
202206,Y62,NORTH WEST,0604020T0,Testosterone undecanoate,1590.0,144341.27000000002
202206,Y62,NORTH WEST,0605010S0,Somatropin,824.0,392628.02
202206,Y62,NORTH WEST,0605020E0,Desmopressin acetate,3907.0,200007.66
202206,Y62,NORTH WEST,0606020A0,Alendronic acid,58536.0,271272.82
202206,Y62,NORTH WEST,0606020W0,Ibandronic acid,2066.0,14731.3
202206,Y62,NORTH WEST,0606020Z0,Denosumab,483.0,93519.54
202206,Y62,NORTH WEST,0607010C0,Cabergoline,763.0,34255.36
202206,Y62,NORTH WEST,0702010F0,Estriol,9211.0,131471.4
202206,Y62,NORTH WEST,0702010G0,Estradiol,12775.0,190615.11
202206,Y62,NORTH WEST,0702020F0,Clotrimazole,9554.0,68774.38
202206,Y62,NORTH WEST,0703010E0,Combined ethinylestradiol 20mcg,3626.0,56981.11
202206,Y62,NORTH WEST,0703010F0,Combined ethinylestradiol 30mcg,24398.0,164595.74000000002
202206,Y62,NORTH WEST,0703021Q0,Desogestrel,30599.0,130003.74
202206,Y62,NORTH WEST,0703022M0,Medroxyprogesterone acetate,8653.0,56252.76
202206,Y62,NORTH WEST,0703022P0,Etonogestrel,877.0,73251.54000000001
202206,Y62,NORTH WEST,0703023L0,Levonorgestrel,1054.0,92067.98
202206,Y62,NORTH WEST,0704010A0,Alfuzosin hydrochloride,5873.0,68441.28
202206,Y62,NORTH WEST,0704010U0,Tamsulosin hydrochloride,91140.0,126425.23
202206,Y62,NORTH WEST,0704020AB,Solifenacin,31587.0,154884.99
202206,Y62,NORTH WEST,0704020AC,Darifenacin hydrobromide,3138.0,84630.91
202206,Y62,NORTH WEST,0704020AD,Fesoterodine fumarate,3452.0,97354.05
202206,Y62,NORTH WEST,0704020AE,Mirabegron,22503.0,627813.53
202206,Y62,NORTH WEST,0704020J0,Oxybutynin,16679.0,205572.99
202206,Y62,NORTH WEST,0704020N0,Tolterodine,9521.0,93573.75
202206,Y62,NORTH WEST,0704020Z0,Trospium chloride,6532.0,113541.35
202206,Y62,NORTH WEST,0704050B0,Alprostadil,1092.0,57948.97
202206,Y62,NORTH WEST,0704050R0,Tadalafil,10019.0,43242.76
202206,Y62,NORTH WEST,0704050Z0,Sildenafil (Erectile Dysfunction),40180.0,65447.36
202206,Y62,NORTH WEST,0801030P0,Methotrexate,477.0,30197.24
202206,Y62,NORTH WEST,0802010M0,Mycophenolate mofetil,1602.0,46780.78
202206,Y62,NORTH WEST,0802020G0,Ciclosporin,721.0,62099.55
202206,Y62,NORTH WEST,0802020T0,Tacrolimus,794.0,94167.98
202206,Y62,NORTH WEST,0803041C0,Exemestane,1470.0,36019.95
202206,Y62,NORTH WEST,0803041L0,Letrozole,14733.0,48952.92
202206,Y62,NORTH WEST,0803041S0,Tamoxifen citrate,5844.0,34766.8
202206,Y62,NORTH WEST,0803042K0,Goserelin acetate,2046.0,353070.0
202206,Y62,NORTH WEST,0803042N0,Leuprorelin acetate,1745.0,342024.11
202206,Y62,NORTH WEST,0803042R0,Degarelix,414.0,54984.13999999999
202206,Y62,NORTH WEST,0803042S0,Triptorelin embonate,289.0,119646.0
202206,Y62,NORTH WEST,0803042W0,Triptorelin,360.0,75555.0
202206,Y62,NORTH WEST,0803043N0,Octreotide acetate,47.0,22262.41
202206,Y62,NORTH WEST,0803043P0,Lanreotide,14.0,15250.0
202206,Y62,NORTH WEST,0901011F0,Ferrous fumarate,53225.0,155175.1
202206,Y62,NORTH WEST,0901011P0,Ferrous sulfate,40643.0,101705.96
202206,Y62,NORTH WEST,0901011W0,Sodium feredetate,3522.0,44647.87
202206,Y62,NORTH WEST,0901020D0,Cyanocobalamin,24305.0,308964.21
202206,Y62,NORTH WEST,0901020G0,Folic acid,102294.0,126184.37
202206,Y62,NORTH WEST,0901020N0,Hydroxocobalamin,32768.0,88393.7
202206,Y62,NORTH WEST,0902011AB,Sodium zirconium cyclosilicate,87.0,13088.4
202206,Y62,NORTH WEST,0902013S0,Sodium bicarbonate,8404.0,72825.94
202206,Y62,NORTH WEST,090401000,Other food for special diet preparations,10982.0,2060246.44
202206,Y62,NORTH WEST,090402000,Enteral nutrition,57687.0,3907619.35
202206,Y62,NORTH WEST,0905013A0,Magnesium aspartate,1327.0,49432.86
202206,Y62,NORTH WEST,0905013G0,Magnesium glycerophosphate,714.0,40611.68
202206,Y62,NORTH WEST,0905030G0,Sodium fluoride,18877.0,419836.31
202206,Y62,NORTH WEST,0906024N0,Pyridoxine hydrochloride,983.0,45092.41
202206,Y62,NORTH WEST,0906026M0,Thiamine hydrochloride,50314.0,117577.81
202206,Y62,NORTH WEST,0906027G0,Vitamin B compound,5891.0,21200.52
202206,Y62,NORTH WEST,0906031C0,Ascorbic acid,758.0,30186.34
202206,Y62,NORTH WEST,0906040B0,Alfacalcidol,8351.0,63894.64
202206,Y62,NORTH WEST,0906040G0,Colecalciferol,279450.0,1050140.59
202206,Y62,NORTH WEST,090607000,Other multivitamin preparations,14743.0,130175.41
202206,Y62,NORTH WEST,090900000,Other food preparations,2469.0,268501.09
202206,Y62,NORTH WEST,1001010AJ,Etoricoxib,4559.0,35375.770000000004
202206,Y62,NORTH WEST,1001010J0,Ibuprofen,13901.0,56088.5
202206,Y62,NORTH WEST,1001010N0,Mefenamic acid,3529.0,101656.2
202206,Y62,NORTH WEST,1001010P0,Naproxen,91714.0,238096.84
202206,Y62,NORTH WEST,1001022K0,Methylprednisolone acetate,4991.0,32482.31
202206,Y62,NORTH WEST,1001030C0,Hydroxychloroquine sulfate,11481.0,30113.620000000003
202206,Y62,NORTH WEST,1001030U0,Methotrexate,19571.0,195012.63
202206,Y62,NORTH WEST,1001040C0,Allopurinol,68961.0,101042.75
202206,Y62,NORTH WEST,1002010Q0,Pyridostigmine bromide,875.0,42202.19
202206,Y62,NORTH WEST,1002020C0,Baclofen,12179.0,39326.64
202206,Y62,NORTH WEST,1003020AA,Capsaicin,3949.0,74227.08
202206,Y62,NORTH WEST,1003020AF,Diclofenac diethyl,38332.0,260513.74
202206,Y62,NORTH WEST,1003020P0,Ibuprofen,45571.0,165573.43000000002
202206,Y62,NORTH WEST,1103010C0,Chloramphenicol,11163.0,72080.06
202206,Y62,NORTH WEST,1103010H0,Fusidic acid,1169.0,40462.08
202206,Y62,NORTH WEST,1104010I0,Dexamethasone,2439.0,20365.74
202206,Y62,NORTH WEST,1104020AE,Ciclosporin (Eye Anti Inflammatory),661.0,68424.0
202206,Y62,NORTH WEST,1104020T0,Sodium cromoglicate,14436.0,90743.84
202206,Y62,NORTH WEST,1105000B0,Atropine sulfate,704.0,85604.48
202206,Y62,NORTH WEST,1106000AB,Dorzolamide and timolol,7959.0,98237.93
202206,Y62,NORTH WEST,1106000AC,Brinzolamide,9451.0,37818.98
202206,Y62,NORTH WEST,1106000AD,Latanoprost and timolol,4741.0,40089.05
202206,Y62,NORTH WEST,1106000AF,Bimatoprost,10700.0,120906.97
202206,Y62,NORTH WEST,1106000AH,Timolol and travoprost,1110.0,16214.159999999998
202206,Y62,NORTH WEST,1106000AI,Timolol and bimatoprost,10757.0,227549.76
202206,Y62,NORTH WEST,1106000AJ,Brinzolamide and timolol,1336.0,10897.85
202206,Y62,NORTH WEST,1106000AL,Brinzolamide/brimonidine,2110.0,27671.54
202206,Y62,NORTH WEST,1106000L0,Latanoprost,32169.0,188759.04
202206,Y62,NORTH WEST,1106000P0,Dorzolamide,5479.0,83446.87
202206,Y62,NORTH WEST,1106000Z0,Timolol,6441.0,43594.46
202206,Y62,NORTH WEST,1108010B0,Carbomer 940/980,14293.0,49316.350000000006
202206,Y62,NORTH WEST,1108010D0,Carmellose sodium,3472.0,36458.42
202206,Y62,NORTH WEST,1108020J0,Apraclonidine,432.0,11593.48
202206,Y62,NORTH WEST,120101050,Dexamethasone,14087.0,51907.98
202206,Y62,NORTH WEST,1202010C0,Beclometasone dipropionate,19330.0,53009.07
202206,Y62,NORTH WEST,1202010M0,Fluticasone propionate (Nasal),13835.0,200079.59000000003
202206,Y62,NORTH WEST,1202010U0,Mometasone furoate,34100.0,143628.16
202206,Y62,NORTH WEST,1202010W0,Fluticasone furoate,17759.0,122920.28
202206,Y62,NORTH WEST,1202010Y0,Fluticasone propionate/azelastine hydrochloride (Nasal),9279.0,148384.8
202206,Y62,NORTH WEST,1202020L0,Sodium chloride,2774.0,106974.3
202206,Y62,NORTH WEST,1203010E0,Benzydamine hydrochloride,9892.0,51342.75
202206,Y62,NORTH WEST,130201000,Other emollient preparations,72650.0,529262.54
202206,Y62,NORTH WEST,1302010U0,Urea,6050.0,89636.58
202206,Y62,NORTH WEST,130201100,Emollient bath and shower preparations,7726.0,48313.57
202206,Y62,NORTH WEST,1303000AA,Menthol,1453.0,21459.25
202206,Y62,NORTH WEST,1304000D0,Betamethasone esters,4610.0,40501.98
202206,Y62,NORTH WEST,1304000F0,Betamethasone valerate,33733.0,195972.32
202206,Y62,NORTH WEST,1304000G0,Clobetasol propionate,9498.0,67165.24
202206,Y62,NORTH WEST,1304000H0,Clobetasone butyrate,19287.0,126473.63
202206,Y62,NORTH WEST,1304000T0,Fludroxycortide,629.0,20773.02
202206,Y62,NORTH WEST,1304000V0,Hydrocortisone,49126.0,210951.77
202206,Y62,NORTH WEST,1304000X0,Hydrocortisone acetate,5978.0,41366.4
202206,Y62,NORTH WEST,1304000Y0,Mometasone furoate,6625.0,48563.9
202206,Y62,NORTH WEST,1305020D0,Calcipotriol,15906.0,785443.96
202206,Y62,NORTH WEST,1305030B0,Pimecrolimus,792.0,23785.42
202206,Y62,NORTH WEST,1305030C0,Tacrolimus,2825.0,84092.0
202206,Y62,NORTH WEST,1306010H0,Adapalene,1626.0,29639.72
202206,Y62,NORTH WEST,1306010Y0,Benzoyl peroxide and clindamycin phosphate,5435.0,108331.5
202206,Y62,NORTH WEST,1306010Z0,Adapalene and benzoyl peroxide,2968.0,63355.32
202206,Y62,NORTH WEST,1306020J0,Isotretinoin,798.0,31960.910000000003
202206,Y62,NORTH WEST,1306030B0,Ivermectin,1116.0,31599.36
202206,Y62,NORTH WEST,1308010W0,Diclofenac sodium,1731.0,78087.97
202206,Y62,NORTH WEST,1308010Y0,Fluorouracil (Sunscreen),2178.0,72737.40000000001
202206,Y62,NORTH WEST,1309000C0,Coal tar,7486.0,45246.18
202206,Y62,NORTH WEST,1309000I0,Ketoconazole,8845.0,69096.74
202206,Y62,NORTH WEST,1310012F0,Fusidic acid,10959.0,45452.5
202206,Y62,NORTH WEST,1310012K0,Metronidazole,3404.0,48534.490000000005
202206,Y62,NORTH WEST,1310040Q0,Permethrin,1352.0,28108.91
202206,Y62,NORTH WEST,140400030,Hepatitis A,1402.0,27854.3
202206,Y62,NORTH WEST,1404000H0,Influenza,18000.0,178421.34
202206,Y62,NORTH WEST,1404000S0,Typhoid,1925.0,21504.66
202206,Y62,NORTH WEST,1502010J0,Lidocaine hydrochloride,15434.0,296919.42000000004
202206,Y62,NORTH WEST,190201000,Other individually formulated bought in preparations,1950.0,32347.340000000004
202206,Y62,NORTH WEST,190700000,Other base/diluent/suspending agent/stabiliser preparations,6934.0,264882.09
202206,Y62,NORTH WEST,2002,Arm Sling/Bandages,18041.0,462173.12
202206,Y62,NORTH WEST,2003,Wound Management & Other Dressings,112689.0,3844961.3
202206,Y62,NORTH WEST,2005,Tracheostomy & Laryngectomy Appliances,1531.0,126938.53
202206,Y62,NORTH WEST,2009,Stockinette,15920.0,225098.03000000003
202206,Y62,NORTH WEST,2101,Other Appliances,119895.0,734564.99
202206,Y62,NORTH WEST,2102,Catheters,19416.0,2116042.26
202206,Y62,NORTH WEST,2107,Elastic Hosiery,7673.0,126741.67
202206,Y62,NORTH WEST,2113,Catheter Maintenance Products,3667.0,120263.0
202206,Y62,NORTH WEST,2116,Irrigation Solutions,10662.0,79544.22
202206,Y62,NORTH WEST,2120,Venous Ulcer Compression System,2019.0,83423.92
202206,Y62,NORTH WEST,2121,Dry Mouth Products,7050.0,48261.44
202206,Y62,NORTH WEST,2122,Emollients,107381.0,678156.5
202206,Y62,NORTH WEST,2123,Vaginal Moisturisers,4045.0,36226.62
202206,Y62,NORTH WEST,2127,Lymphoedema Garments,4881.0,338021.21
202206,Y62,NORTH WEST,2128,Anal Irrigation System,1416.0,211534.48
202206,Y62,NORTH WEST,2130,Eye Products,91428.0,643182.3899999999
202206,Y62,NORTH WEST,2133,Indwelling Pleural Cath Drain System,49.0,14206.18
202206,Y62,NORTH WEST,2141,Physical Debridement Device,2191.0,136165.72999999998
202206,Y62,NORTH WEST,2148,Detection Sensor Interstitial Fluid/Gluc,21741.0,1573040.0
202206,Y62,NORTH WEST,2205,Catheter Valves,1908.0,32632.58
202206,Y62,NORTH WEST,2230,Incontinence Sheaths,1742.0,128090.32
202206,Y62,NORTH WEST,2250,Leg Bags,10330.0,360411.39
202206,Y62,NORTH WEST,2260,Night Drainage Bags,15165.0,215090.42
202206,Y62,NORTH WEST,2280,Tubing And Accessories,4199.0,59824.01
202206,Y62,NORTH WEST,2305,Adhesive Discs/Rings/Pads/Plasters,3336.0,141179.19
202206,Y62,NORTH WEST,2315,Adhesive Removers (Sprays/Liquids/Wipes),11969.0,233289.0
202206,Y62,NORTH WEST,2330,Belts,1884.0,133419.88999999998
202206,Y62,NORTH WEST,2335,Colostomy Bags,5063.0,1079972.83
202206,Y62,NORTH WEST,2360,Ileostomy Bags,7964.0,1230976.22
202206,Y62,NORTH WEST,2380,Skin Fillers And Protectives,50863.0,531714.37
202206,Y62,NORTH WEST,2385,Skin Protectors,2730.0,227264.59000000003
202206,Y62,NORTH WEST,2394,Two Piece Ostomy Systems,3162.0,300567.61
202206,Y62,NORTH WEST,2396,Urostomy Bags,1629.0,301678.09
202206,Y63,NORTH EAST AND YORKSHIRE,0101021B0,Alginic acid compound preparations,81273.0,444927.87
202206,Y63,NORTH EAST AND YORKSHIRE,0102000J0,Dicycloverine hydrochloride,568.0,105080.02
202206,Y63,NORTH EAST AND YORKSHIRE,0102000L0,Glycopyrronium bromide,1106.0,434771.32
202206,Y63,NORTH EAST AND YORKSHIRE,0102000N0,Hyoscine butylbromide,32032.0,152450.06
202206,Y63,NORTH EAST AND YORKSHIRE,0102000P0,Mebeverine hydrochloride,40468.0,176587.41
202206,Y63,NORTH EAST AND YORKSHIRE,0102000T0,Peppermint oil,10819.0,91378.28
202206,Y63,NORTH EAST AND YORKSHIRE,0102000Y0,Propantheline bromide,1538.0,27708.58
202206,Y63,NORTH EAST AND YORKSHIRE,0103010H0,Famotidine,21217.0,533770.31
202206,Y63,NORTH EAST AND YORKSHIRE,0103010N0,Nizatidine,1921.0,75647.04000000001
202206,Y63,NORTH EAST AND YORKSHIRE,0103030S0,Sucralfate,263.0,71778.70000000001
202206,Y63,NORTH EAST AND YORKSHIRE,0103050E0,Esomeprazole,41114.0,204643.39
202206,Y63,NORTH EAST AND YORKSHIRE,0103050L0,Lansoprazole,719535.0,879698.3
202206,Y63,NORTH EAST AND YORKSHIRE,0103050P0,Omeprazole,430726.0,1072975.09
202206,Y63,NORTH EAST AND YORKSHIRE,0103050R0,Pantoprazole,34640.0,56228.32
202206,Y63,NORTH EAST AND YORKSHIRE,0104020L0,Loperamide hydrochloride,29464.0,172810.69999999998
202206,Y63,NORTH EAST AND YORKSHIRE,0105010B0,Mesalazine (Systemic),24014.0,1181234.34
202206,Y63,NORTH EAST AND YORKSHIRE,0105010E0,Sulfasalazine,14059.0,728102.3700000001
202206,Y63,NORTH EAST AND YORKSHIRE,0105020A0,Budesonide,1437.0,103238.0
202206,Y63,NORTH EAST AND YORKSHIRE,0105020D0,Prednisolone sodium metasulphobenzoate,193.0,63124.59999999999
202206,Y63,NORTH EAST AND YORKSHIRE,0105020E0,Prednisolone sodium phosphate,149.0,86938.20999999999
202206,Y63,NORTH EAST AND YORKSHIRE,0105040A0,Sodium cromoglicate,152.0,23033.68
202206,Y63,NORTH EAST AND YORKSHIRE,0106010E0,Ispaghula husk,15048.0,92093.99
202206,Y63,NORTH EAST AND YORKSHIRE,0106020C0,Bisacodyl,18982.0,48797.76
202206,Y63,NORTH EAST AND YORKSHIRE,0106020I0,Docusate sodium,49095.0,261756.94
202206,Y63,NORTH EAST AND YORKSHIRE,0106020M0,Senna,67085.0,149496.97
202206,Y63,NORTH EAST AND YORKSHIRE,0106020P0,Sodium picosulfate,3937.0,42924.67
202206,Y63,NORTH EAST AND YORKSHIRE,0106040G0,Lactulose,31608.0,94110.87
202206,Y63,NORTH EAST AND YORKSHIRE,0106040M0,Macrogol 3350,102899.0,740273.7000000001
202206,Y63,NORTH EAST AND YORKSHIRE,0106040N0,Phosphates (Rectal),839.0,101488.59
202206,Y63,NORTH EAST AND YORKSHIRE,0106070A0,Prucalopride,2748.0,141244.36
202206,Y63,NORTH EAST AND YORKSHIRE,0106070B0,Linaclotide,1133.0,46123.68
202206,Y63,NORTH EAST AND YORKSHIRE,0107020J0,Hydrocortisone,7323.0,44164.09
202206,Y63,NORTH EAST AND YORKSHIRE,0107040A0,Glyceryl trinitrate,983.0,39768.97
202206,Y63,NORTH EAST AND YORKSHIRE,0109010U0,Ursodeoxycholic acid,6760.0,188410.14
202206,Y63,NORTH EAST AND YORKSHIRE,0109040N0,Pancreatin,11641.0,761740.18
202206,Y63,NORTH EAST AND YORKSHIRE,0201010F0,Digoxin,42630.0,46021.72
202206,Y63,NORTH EAST AND YORKSHIRE,0202010B0,Bendroflumethiazide,114546.0,98438.16
202206,Y63,NORTH EAST AND YORKSHIRE,0202010P0,Indapamide,81961.0,141235.5
202206,Y63,NORTH EAST AND YORKSHIRE,0202020D0,Bumetanide,27961.0,58847.48
202206,Y63,NORTH EAST AND YORKSHIRE,0202020L0,Furosemide,192105.0,159384.42
202206,Y63,NORTH EAST AND YORKSHIRE,0202030C0,Amiloride hydrochloride,1789.0,31299.800000000003
202206,Y63,NORTH EAST AND YORKSHIRE,0202030S0,Spironolactone,51079.0,104193.27
202206,Y63,NORTH EAST AND YORKSHIRE,0202030X0,Eplerenone,20366.0,104256.13
202206,Y63,NORTH EAST AND YORKSHIRE,0204000AB,Nebivolol,6739.0,19257.71
202206,Y63,NORTH EAST AND YORKSHIRE,0204000E0,Atenolol,95000.0,84088.18
202206,Y63,NORTH EAST AND YORKSHIRE,0204000H0,Bisoprolol fumarate,449747.0,368843.49
202206,Y63,NORTH EAST AND YORKSHIRE,0204000K0,Metoprolol tartrate,5925.0,20490.06
202206,Y63,NORTH EAST AND YORKSHIRE,0204000R0,Propranolol hydrochloride,125089.0,403137.41
