YEAR_MONTH,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,ITEMS,TOTAL_QUANTITY,NIC
202510,0601012X0,Insulin detemir,33646.0,228094.0,1915992.45
202510,0601012Z0,Insulin degludec,61695.0,341438.0,3667494.56
202510,0601021A0,Glimepiride,36173.0,1217440.0,43218.76
202510,0601021H0,Glibenclamide,9.0,1054.0,4889.94
202510,0601021M0,Gliclazide,501891.0,31233844.0,1019569.1
202510,0601021P0,Glipizide,666.0,44292.0,1993.44
202510,0601021X0,Tolbutamide,133.0,8493.0,25479.0
202510,0601022B0,Metformin hydrochloride,2368734.0,204723585.0,5879547.14
202510,0601023A0,Acarbose,1702.0,127035.0,44223.95
202510,0601023AA,Vildagliptin,2354.0,117488.0,19542.79
202510,0601023AB,Liraglutide,1465.0,4009.0,106473.61
202510,0601023AC,Saxagliptin,6104.0,178031.0,200920.64
202510,0601023AD,Metformin hydrochloride/sitagliptin,9951.0,619380.0,92311.83
202510,0601023AE,Linagliptin,221830.0,5539647.0,6580704.91
202510,0601023AF,Linagliptin/metformin,3858.0,218776.0,129943.89
202510,0601023AG,Dapagliflozin,999419.0,28871809.0,14747260.8
202510,0601023AH,Saxagliptin/metformin,47.0,3598.0,2030.3
202510,0601023AI,Lixisenatide,1.0,2.0,57.93
202510,0601023AJ,Alogliptin/metformin,4062.0,245279.0,116507.72
202510,0601023AK,Alogliptin,96835.0,2845078.0,2702824.1
202510,0601023AL,Dapagliflozin/metformin,9924.0,622620.0,406820.27
202510,0601023AM,Canagliflozin,73036.0,2314500.0,3024347.43
202510,0601023AN,Empagliflozin,420884.0,12783420.0,16705407.15
202510,0601023AP,Canagliflozin/metformin,571.0,38024.0,24842.8
202510,0601023AQ,Dulaglutide,47662.0,212405.0,3889666.13
202510,0601023AR,Empagliflozin/metformin,12368.0,755803.0,493841.7
202510,0601023AU,Ins degludec/liraglutide,951.0,4026.0,128201.4
202510,0601023AV,Saxagliptin/dapagliflozin,598.0,18158.0,32139.66
202510,0601023AW,Semaglutide,132693.0,2595031.0,11841290.09
202510,0601023AX,Ertugliflozin,1017.0,32636.0,34267.8
202510,0601023AY,Empagliflozin/linagliptin,833.0,25688.0,51265.91
202510,0601023AZ,Tirzepatide,280751.0,303068.0,63755618.0
202510,0601023B0,Pioglitazone hydrochloride,40197.0,1225706.0,354270.92000000004
202510,0601023R0,Repaglinide,3025.0,212392.0,19819.32
202510,0601023W0,Metformin hydrochloride/pioglitazone,654.0,43029.0,33451.81
202510,0601023X0,Sitagliptin,264297.0,7690365.0,775520.42
202510,0601023Y0,Exenatide,744.0,2985.0,63134.3
202510,0601023Z0,Metformin hydrochloride/vildagliptin,2199.0,143783.0,85504.14
202510,0601040E0,Diazoxide,221.0,25079.0,36039.98
202510,0601040H0,Glucagon,8131.0,10425.0,181514.52
202510,0601040I0,Glucose,30070.0,3470822.0,316425.76
202510,060106000,Other screening and monitoring agent preparations,20.0,40.0,276.0
202510,0601060D0,Glucose blood testing reagents,445273.0,39526700.0,6016233.0600000005
202510,0601060U0,Urine testing reagents,4004.0,215100.0,13622.31
202510,0601060W0,Ketone blood testing reagents,41195.0,665110.0,846916.02
202510,0602010M0,Liothyronine sodium,6213.0,333033.0,765488.7
202510,0602010V0,Levothyroxine sodium,3017153.0,106051984.0,3634232.47
202510,0602010Z0,Levothyroxine sodium and liothyronine,164.0,17219.0,92820.14
202510,0602020D0,Carbimazole,68239.0,2990284.0,266927.15
202510,0602020N0,Propylthiouracil,4910.0,357185.0,80751.43
202510,0603010I0,Fludrocortisone acetate,64491.0,2139922.0,325218.26
202510,0603020AA,Dexamethasone phosphate,1442.0,16226.0,24751.55
202510,0603020B0,Betamethasone,3.0,170.0,71.74000000000001
202510,0603020C0,Betamethasone sodium phosphate,4268.0,283958.0,107344.94
202510,0603020G0,Dexamethasone,20867.0,748704.0,123471.09
202510,0603020H0,Dexamethasone sodium phosphate,37.0,468.0,935.56
202510,0603020I0,Deflazacort,429.0,42768.0,11276.56
202510,0603020J0,Hydrocortisone,48136.0,3400383.0,1440179.01
202510,0603020K0,Methylprednisolone sodium succinate,15.0,26.0,50.59
202510,0603020L0,Hydrocortisone sodium phosphate,579.0,2008.0,4256.96
202510,0603020M0,Hydrocortisone sodium succinate,1765.0,6488.0,13792.38
202510,0603020S0,Methylprednisolone,320.0,12642.0,10120.26
202510,0603020T0,Prednisolone,549838.0,26898006.0,1425420.47
202510,0603020Z0,Triamcinolone acetonide,1.0,1.0,7.45
202510,0604011G0,Estradiol,556168.0,54605446.0,9326712.67
202510,0604011J0,Estradiol and estriol with progestogen,226.0,18732.0,2475.3
202510,0604011K0,Estradiol valerate,7406.0,602608.0,52368.850000000006
202510,0604011L0,Estradiol with progestogen,206059.0,7723938.0,6589264.9
202510,0604011P0,Oestrogens conjugated,6494.0,457264.0,176082.36000000002
202510,0604011Q0,Oestrogens conjugated with progestogen,1506.0,117575.0,40880.43
202510,0604011X0,Raloxifene hydrochloride,2808.0,90515.0,18566.46
202510,0604011Y0,Tibolone,14378.0,645735.0,68550.89
202510,0604012F0,Dydrogesterone,144.0,7343.0,3794.77
202510,0604012M0,Medroxyprogesterone acetate,21309.0,1194048.0,243691.35
202510,0604012P0,Norethisterone,25998.0,1383895.0,258812.78
202510,0604012S0,Progesterone,289361.0,22186597.0,3725752.13
202510,0604012W0,Dienogest,2838.0,137940.0,100586.17
202510,0604020B0,Dutasteride,24814.0,787429.0,73062.59
202510,0604020C0,Finasteride,391934.0,11548916.0,420847.81
202510,0604020D0,Cyproterone acetate,28.0,1548.0,808.5799999999999
202510,0604020K0,Testosterone,46217.0,3587338.5,1931534.12
202510,0604020M0,Testosterone enantate,901.0,2501.0,84476.47
202510,0604020P0,Testosterone propionate,16.0,900.0,4356.9800000000005
202510,0604020T0,Testosterone undecanoate,13343.0,13823.0,1201682.17
202510,0604020U0,Testosterone esters,4663.0,8356.0,20472.2
202510,0604030Q0,Prasterone,1108.0,41062.0,24756.56
202510,0605010AG,Somatrogon,26.0,70.0,23832.48
202510,0605010D0,Chorionic gonadotrophin,3.0,4.0,370.44
202510,0605010G0,Clomifene citrate,142.0,3975.0,1345.01
202510,0605010I0,Follitropin alfa,4.0,29.0,9362.4
202510,0605010N0,Menotrophin,7.0,162.0,4683.53
202510,0605010S0,Somatropin,3236.0,22578.0,1813342.46
202510,0605010T0,Tetracosactide,8.0,12.0,456.0
202510,0605010X0,Choriogonadotropin alfa,15.0,143.0,5385.38
202510,0605020E0,Desmopressin acetate,30164.0,1725452.0,1305481.6800000002
202510,0605020Y0,Tolvaptan,34.0,578.0,27344.9
202510,0606010T0,Calcitonin (Salmon),4.0,53.0,2607.6
202510,0606010U0,Teriparatide,3.0,3.0,705.0
202510,0606020A0,Alendronic acid,437326.0,2115096.0,829077.8500000001
202510,0606020R0,Risedronate sodium,64264.0,347600.0,118267.16
202510,0606020T0,Sodium clodronate,611.0,40556.0,87409.63
202510,0606020V0,Zoledronic acid,1.0,1.0,85.0
202510,0606020W0,Ibandronic acid,11789.0,168994.0,201010.72
202510,0606020X0,Strontium ranelate,2.0,140.0,408.52
202510,0606020Y0,Alendronic acid/colecalciferol,110.0,580.0,3306.0
202510,0606020Z0,Denosumab,10211.0,10249.0,1920221.72
202510,0607010B0,Bromocriptine,676.0,39697.0,57245.130000000005
202510,0607010C0,Cabergoline,7961.0,85688.0,149608.81
202510,0607010T0,Quinagolide hydrochloride,295.0,13780.0,71892.28
202510,0607020C0,Danazol,32.0,1457.0,5468.15
202510,0607020P0,Nafarelin acetate,52.0,84.0,4404.12
202510,0607020X0,Ryeqo,3876.0,174062.0,447588.01
202510,0607020Y0,Linzagolix,271.0,11734.0,33525.71
202510,0607030M0,Metyrapone,64.0,6818.0,31390.800000000003
202510,0607040A0,Mecasermin,1.0,1.0,605.0
202510,0702010F0,Estriol,162802.0,2826897.0,2803802.47
202510,0702010G0,Estradiol,181564.0,4509782.0,2423300.75
202510,0702010M0,Ospemifene,199.0,6434.0,9076.62
202510,0702020E0,Clindamycin phosphate,1713.0,75440.0,20481.96
202510,0702020F0,Clotrimazole,75122.0,730130.0,682704.16
202510,0702020H0,Econazole nitrate,138.0,1917.0,692.79
202510,0702020P0,Miconazole nitrate,3.0,234.0,12.99
202510,0702020T0,Nystatin,67.0,1189.0,32913.05
202510,0702020X0,Metronidazole,3412.0,155560.0,16761.59
202510,0702020Y0,Boric acid,6.0,98.0,3394.03
202510,0702020Z0,Dequalinium chloride,53.0,588.0,681.0999999999999
202510,0703010E0,Combined ethinylestradiol 20mcg,30467.0,1995323.0,512835.32
202510,0703010F0,Combined ethinylestradiol 30mcg,173804.0,16345260.0,1173734.92
202510,0703010G0,Combined ethinylestradiol 35mcg,5368.0,509445.0,33293.14
202510,0703010M0,Combined mestranol,1.0,42.0,1.46
202510,0703010P0,Phased formulations of ethinylestradiol,939.0,89397.0,4994.69
202510,0703010R0,Estradiol valandestradiol valerate with dienogest,836.0,89012.0,26682.27
202510,0703010S0,Estradiol and nomegestrol,798.0,82066.0,19344.12
202510,0703010T0,Drospirenone and Estetrol,163.0,17780.0,5461.0
202510,0703011A0,Etonogestrel/ethinylestradiol,1098.0,4763.0,46749.78
202510,0703021L0,Levonorgestrel,3032.0,327988.0,8622.29
202510,0703021N0,Norethisterone,6507.0,705709.0,17643.83
202510,0703021Q0,Desogestrel,258514.0,30468337.0,1129520.95
202510,0703021R0,Drospirenone,5785.0,574812.0,100592.1
202510,0703022M0,Medroxyprogesterone acetate,61328.0,64393.0,395435.57
202510,0703022N0,Norethisterone enantate,1.0,1.0,4.05
202510,0703022P0,Etonogestrel,7929.0,7942.0,662601.06
202510,0703023L0,Levonorgestrel,11868.0,11966.0,1041190.34
202510,0703050A0,Levonorgestrel,2774.0,3298.0,11880.660000000002
202510,0703050B0,Ulipristal acetate (Emergency Contraceptive),3080.0,3102.0,45355.8
202510,0704010A0,Alfuzosin hydrochloride,37020.0,1489763.0,468716.72
202510,0704010C0,Bethanechol chloride,33.0,3060.0,698.4100000000001
202510,0704010I0,Distigmine bromide,1.0,100.0,881.08
202510,0704010M0,Indoramin,1353.0,88784.0,51233.97
202510,0704010U0,Tamsulosin hydrochloride,874699.0,28775700.0,1087248.69
202510,0704010V0,Tamsulosin and dutasteride hydrochloride,12174.0,414414.0,82119.44
202510,0704010W0,Solifenacin/tamsulosin,3386.0,106000.0,97584.79
202510,0704020AA,Duloxetine hydrochloride,31685.0,1244493.0,133134.16
202510,0704020AB,Solifenacin,304438.0,9580626.0,448221.07
202510,0704020AC,Darifenacin hydrobromide,7789.0,223585.0,203462.31
202510,0704020AD,Fesoterodine fumarate,15326.0,440671.0,48120.76
202510,0704020AE,Mirabegron,272458.0,7642065.0,7387639.800000001
202510,0704020AF,Vibegron,8689.0,262922.0,233830.41
202510,0704020G0,Flavoxate hydrochloride,752.0,43681.0,5663.17
202510,0704020J0,Oxybutynin,110922.0,6312986.0,1190583.34
202510,0704020N0,Tolterodine,74451.0,3520789.0,452456.59
202510,0704020P0,Propiverine hydrochloride,1537.0,65738.0,51873.85
202510,0704020Z0,Trospium chloride,24665.0,883454.0,570521.77
202510,070403000,Other urological pain preparations,8.0,15676.0,1724.44
202510,0704030G0,Potassium citrate,2343.0,957481.0,74058.0
202510,0704030J0,Sodium citrate,129.0,2090.0,1019.85
202510,0704050AA,Vardenafil,5225.0,36047.0,234724.62
202510,0704050AC,Avanafil,908.0,6088.0,24651.46
202510,0704050AD,Phentolamine/aviptadil,2054.0,12644.0,154837.85
202510,0704050B0,Alprostadil,9079.0,43819.0,565943.23
202510,0704050R0,Tadalafil,109966.0,1778263.0,455435.54
202510,0704050Y0,Yohimbine hydrochloride,2.0,340.0,156.15
202510,0704050Z0,Sildenafil (Erectile Dysfunction),294597.0,2280682.0,392820.23
202510,0704060A0,Dapoxetine hydrochloride,664.0,5567.0,41198.97
202510,0704060B0,Lidocaine/prilocaine (Premature Ejaculation),2.0,10.0,119.98
202510,0705010A0,Fezolinetant,227.0,8780.0,14048.0
202510,0801000I0,Calcium folinate,251.0,11490.0,39466.54
202510,0801000T0,Mesna,1.0,10.0,160.4
202510,0801030H0,Fluorouracil (Antimetabolites),7571.0,168540.0,235956.0
202510,0801030L0,Mercaptopurine,4335.0,165925.0,75970.35
202510,0801030P0,Methotrexate,3580.0,15343.0,238182.93
202510,0801030T0,Tioguanine,2.0,20.0,61.08
202510,0801030V0,Capecitabine,2.0,106.0,185.88
202510,0801030W0,Fludarabine phosphate,1.0,30.0,604.97
202510,0801050AA,Imatinib mesilate,2.0,120.0,208.98
202510,0801050BI,Ruxolitinib,1.0,56.0,2856.0
202510,0801050BR,Cabozantinib,1.0,30.0,5143.0
202510,0801050CR,Ribociclib,2.0,120.0,5619.04
202510,0801050P0,Hydroxycarbamide,8088.0,483197.0,104718.99
202510,0801050U0,Procarbazine hydrochloride,1.0,28.0,310.93
202510,0801050X0,Tretinoin,1.0,224.0,896.0
202510,0802010G0,Azathioprine,56097.0,3405695.0,153580.0
202510,0802010M0,Mycophenolate mofetil,21599.0,2380744.0,646160.09
202510,0802010N0,Mycophenolic sodium,680.0,64885.0,88541.12
202510,0802020G0,Ciclosporin,3179.0,247469.0,318840.93
202510,0802020T0,Tacrolimus,7304.0,675424.0,1088293.3199999998
202510,0802020U0,Sirolimus,285.0,10835.0,41266.22
202510,0802040AD,Fingolimod,2.0,2.0,105.0
202510,0802040AK,Dimethyl fumar,6.0,796.0,10467.48
202510,0802040BB,Siponimod,1.0,28.0,1643.72
202510,0802040BD,Ofatumumab,1.0,1.0,1492.5
202510,0803010K0,Diethylstilbestrol,103.0,3115.0,23357.01
202510,0803020H0,Medroxyprogesterone acetate,1493.0,81633.0,64138.02
202510,0803020L0,Megestrol acetate,336.0,11048.0,8493.79
202510,0803041AA,Fulvestrant,21.0,43.0,11231.82
202510,0803041B0,Anastrozole,44432.0,1544611.0,91501.09
202510,0803041C0,Exemestane,15993.0,540489.0,260066.07
202510,0803041L0,Letrozole,110819.0,3634641.0,580011.06
202510,0803041S0,Tamoxifen citrate,42249.0,1658453.0,136076.03
202510,0803041U0,Toremifene citrate,5.0,330.0,319.87999999999994
202510,0803042A0,Bicalutamide,14353.0,405712.0,27945.26
202510,0803042E0,Cyproterone acetate,2160.0,77961.0,132872.42
202510,0803042H0,Flutamide,9.0,746.0,1490.94
202510,0803042K0,Goserelin acetate,20842.0,21244.0,3315280.0
202510,0803042N0,Leuprorelin acetate,22266.0,22497.0,4386041.6
202510,0803042P0,Triptorelin acetate,1772.0,1791.0,123705.9
202510,0803042R0,Degarelix,2714.0,2773.0,246767.17
202510,0803042S0,Triptorelin embonate,2397.0,2399.0,993186.0
202510,0803042T0,Abiraterone,4.0,56.0,2735.0
202510,0803042U0,Enzalutamide,2.0,280.0,6836.68
202510,0803042W0,Triptorelin,7399.0,7431.0,1538258.0
202510,0803042X0,Relugolix,3094.0,103438.0,301523.02
202510,0803043N0,Octreotide acetate,290.0,8272.0,182098.9
202510,0803043P0,Lanreotide,204.0,229.0,181475.0
202510,090101100,Other oral iron preparations,1601.0,69976.0,20231.76
202510,0901011F0,Ferrous fumarate,473217.0,27151940.0,1030941.92
202510,0901011H0,Ferrous gluconate,24545.0,1089377.0,213535.4
202510,0901011P0,Ferrous sulfate,347080.0,14223690.0,565364.79
202510,0901011Q0,Iron and folic acid,483.0,16762.0,1457.73
202510,0901011W0,Sodium feredetate,15578.0,7240879.0,215813.98
202510,0901011Y0,Ferric maltol,3422.0,194508.0,165331.8
202510,0901012I0,Iron sucrose,1.0,5.0,51.2
202510,0901012K0,Iron dextran,14.0,59.0,470.23
202510,0901012P0,Iron carboxymaltose,1.0,2.0,191.0
202510,0901020D0,Cyanocobalamin,238435.0,11024185.0,1079632.22
202510,0901020G0,Folic acid,861695.0,28220142.0,819671.77
202510,0901020N0,Hydroxocobalamin,283389.0,380751.0,805245.23
202510,0901030D0,Epoetin alfa,49.0,338.0,35585.55
202510,0901030E0,Epoetin beta,50.0,357.0,21337.07
202510,0901030I0,Deferiprone,4.0,1120.0,2171.0
202510,0901030J0,Darbepoetin alfa,541.0,2758.0,195801.01
202510,0901030K0,Deferasirox,11.0,1332.0,10130.4
202510,0901030N0,Methoxy polyethylene glycol-epoetin beta,1.0,1.0,293.62
202510,0901030Q0,Epoetin zeta,10.0,45.0,2024.25
202510,0901030R0,Hydroxycarbamide,52.0,3038.0,24923.33
202510,0901030U0,Roxadustat,26.0,291.0,3976.68
202510,0901040A0,Anagrelide hydrochloride,50.0,7615.0,30808.07
202510,0901040C0,Eltrombopag,2.0,144.0,3960.0
202510,0901060I0,Filgrastim,14.0,151.0,7576.92
202510,0901060K0,Lenograstim,1.0,60.0,3752.28
202510,0902011AA,Patiromer calcium,290.0,9571.0,55033.25
202510,0902011AB,Sodium zirconium cyclosilicate,2600.0,86412.0,548948.4
202510,0902011L0,Calcium polystyrene sulfonate,37.0,16091.0,4406.79
202510,0902011P0,Sodium polystyrene sulfonate,17.0,16872.0,3014.3
202510,0902011U0,Potassium chloride,11692.0,877161.0,239070.53
202510,0902012H0,Oral rehydration salts,15533.0,458071.0,232080.53
202510,0902012L0,Sodium chloride,11363.0,1455270.0,233531.26
202510,0902013P0,Potassium bicarbonate,1.0,56.0,6.28
202510,0902013S0,Sodium bicarbonate,56480.0,5318545.0,566005.65
202510,0902021G0,Glucose,4.0,120.0,453.3
202510,0902021N0,Potassium chloride,1.0,40.0,28.0
202510,0902021Q0,Sodium bicarbonate,20.0,126.0,2058.84
202510,0902021S0,Sodium chloride,3035.0,110703.0,65867.73
202510,0902021X0,Water for injection,20146.0,284175.0,163955.26
202510,0904010H0,Gluten free breads,1.0,1896.0,25.6
202510,090402000,Enteral nutrition,1.0,10800.0,82.62
202510,090501100,Other calcium supplement preparations,1687.0,117000.0,55029.12
202510,0905011D0,Calcium carbonate,37743.0,2153377.0,214191.68
202510,0905011K0,Calcium gluconate,89.0,4350.0,2850.83
202510,0905012I0,Cinacalcet hydrochloride,9212.0,323334.0,116722.76
202510,090501300,Other magnesium preparations,114.0,6105.0,367.58
202510,0905013A0,Magnesium aspartate,8027.0,287139.0,305267.06
202510,0905013F0,Magnesium citrate,1286.0,103242.0,92556.4
202510,0905013G0,Magnesium glycerophosphate,4695.0,640294.0,330722.62
202510,0905013N0,Magnesium sulfate,9.0,15.0,27.5
202510,0905013P0,Magnesium lactate,77.0,13163.0,17693.08
202510,090502100,Other phosphate supplement preparations,2622.0,157764.0,46113.2
202510,0905021L0,Sodium dihydrogen phosphate dihydrate,4.0,1300.0,151.76
202510,0905022C0,Calcium acetate,7809.0,694688.0,61860.94
202510,0905022S0,Sevelamer,8211.0,883136.0,174276.33
202510,0905022T0,Lanthanum carbonate,666.0,54970.0,100874.04
202510,0905022U0,Calcium acetate/magnesium carbonate,65.0,4638.0,618.38
202510,0905022W0,Sucroferric oxyhydroxide,53.0,5760.0,11456.0
202510,0905030G0,Sodium fluoride,131037.0,29820321.0,3040280.77
202510,090504100,Other zinc preparations,111.0,6720.0,1758.7399999999998
202510,0905041Q0,Zinc sulfate,832.0,31443.0,6399.11
202510,0905041R0,Zinc sulfate monohydrate,2350.0,150628.0,29656.76
202510,090504700,Other selenium preparations,1327.0,45665.0,15432.85
202510,090504800,Other mineral formulation preparations,17.0,825.0,129.55
202510,0905050A0,Selenium,113.0,5726.0,8726.5
202510,090601100,Other vitamin A preparations 0906011,44.0,1657.0,489.29
202510,0906011D0,Vitamin A,1580.0,78067.0,8201.74
202510,0906011H0,Cod liver oil,351.0,10322.0,713.6
202510,0906012B0,Betacarotene,1.0,360.0,51.8
202510,0906022K0,Nicotinamide,437.0,35453.0,53811.98
202510,0906024N0,Pyridoxine hydrochloride,8013.0,401018.0,137701.65
202510,0906025P0,Riboflavin,1335.0,177085.0,193860.64
202510,0906026M0,Thiamine hydrochloride,341326.0,15125335.0,426996.04
202510,0906026V0,Vitamin B and C injection,20.0,220.0,247.92
202510,090602700,Other vitamin B compound preparations,31.0,528.0,51.96
202510,0906027G0,Vitamin B compound,69024.0,3144243.0,209739.94
202510,090602800,Other vitamin B preparations,166.0,19709.0,19435.22
202510,090603100,Other vitamin C (Ascorbic acid) preparations,1.0,14.0,2.19
202510,0906031C0,Ascorbic acid,6087.0,210927.0,336176.06
202510,0906040B0,Alfacalcidol,70974.0,2793237.0,432607.55
202510,0906040C0,Calcitriol,3117.0,155955.0,36710.11
202510,0906040G0,Colecalciferol,2514997.0,112005489.9,10341778.29
202510,0906040N0,Ergocalciferol,3189.0,129545.0,25785.67
202510,0906040P0,Paricalcitol,16.0,428.0,1319.36
202510,0906040Q0,Calcifediol,85.0,169.0,336.31
202510,0906050P0,Vitamin E,1607.0,75244.0,33467.7
202510,0906050T0,Tocopheryl acetate,390.0,73755.0,63153.94
202510,0906050U0,Tocofersolan,4.0,900.0,2454.75
202510,0906060L0,Menadiol sodium phosphate,337.0,11243.0,31519.32
202510,0906060Q0,Phytomenadione,602.0,14834.0,28671.5
202510,090607000,Other multivitamin preparations,105959.0,2970402.0,825632.54
202510,0906070T0,Vitamins caps,17777.0,438868.0,7490.960000000001
202510,0908010AJ,Zinc acetate,38.0,3763.0,2872.99
202510,0908010AL,Sucrase,1.0,420.0,4365.13
202510,0908010AT,Glycerol phenylbutyrate,2.0,225.0,1449.0
202510,0908010AU,Sapropterin,1.0,30.0,537.5
202510,0908010C0,Levocarnitine,115.0,28570.0,94852.03
202510,0908010E0,Mercaptamine,5.0,620.0,1141.94
202510,0908010N0,Sodium benzoate,27.0,30746.0,21780.38
202510,0908010P0,Sodium phenylbutyrate,5.0,5200.0,12479.21
202510,0908010S0,Trientine dihydrochloride,7.0,1000.0,30367.8
202510,0908010T0,Betaine anhydrous,10.0,2101.0,5813.9
202510,0908010Z0,Levocarnitine,36.0,6500.0,2125.78
202510,091000000,Other compound vitamin/mineral formulation preparations,12108.0,367003.0,33240.96
202510,091101000,Other amino acidandnutritional agent preparations,41.0,24904.0,6425.15
202510,0911010T0,Taurine,100.0,6544.0,4817.98
202510,091102000,Other enzyme preparations 0911020,570.0,69174.0,32044.03
202510,091104000,Other digestive aid preparations,331.0,25438.0,3930.97
202510,091200000,Other health supplement preparations,12297.0,429067.0,64220.56999999999
202510,0913011A0,Powder 1 - 2.2 kcal/ml soup (0913011),2071.0,56335.0,54322.42
202510,0913011AA,RtS 2-2.4 kcal/ml m/sk hi prot hi eng plant based (0913011),66.0,574600.0,7182.5
202510,0913011B0,Powder 1.5 kcal/ml smoothie plant based (0913011),3930.0,128336.0,140218.13
202510,0913011C0,Powder 1.6 kcal/ml milkshake (0913011),42145.0,7006324.0,834532.64
202510,0913011D0,Powder 1.4 - 1.6 kcal/ml milkshake with fibre (0913011),1128.0,36294.0,34467.36
202510,0913011E0,"Powder 2 kcal/ml m/sk higher volume, higher energy (0913011)",3431.0,103145.0,323227.06
202510,0913011F0,Powder 2.3 - 2.4 kcal/ml milkshake lower volume (0913011),12296.0,438486.0,254186.13
202510,0913011G0,Powder 2.6 kcal/g dessert style (milk based) (0913011),635.0,20025.0,23930.74
202510,0913011H0,"Pdr 2.4 kcal/ml m/sk lower volume, higher protein (0913011)",724.0,25791.0,31280.59
202510,0913011I0,Ready to serve 1 - 1.3 kcal/ml m/sk lower energy (0913011),1115.0,8356100.0,115263.84
202510,0913011J0,RtS 1.4 - 2 kcal/g dessert style (milk based) (0913011),16236.0,63470375.0,1144540.75
202510,0913011K0,RtS 1.5 - 1.6 kcal/ml milkshake higher protein (0913011),6606.0,44061700.0,497355.74
202510,0913011L0,RtS 1.5 - 1.6 kcal/ml milkshake with fibre (0913011),2522.0,22596400.0,337458.2
202510,0913011M0,Ready to serve 1.5 kcal/ml juice style (0913011),34807.0,211695080.0,2083241.86
202510,0913011N0,Ready to serve 1.5 kcal/ml milkshake (0913011),82824.0,533083000.0,3679038.18
202510,0913011Q0,Ready to serve 1.5 kcal/ml yoghurt style drink (0913011),35.0,211600.0,2031.36
202510,0913011R0,RtS 1.6 kcal/g dessert style (fruit based) (0913011),8.0,17250.0,387.44
202510,0913011S0,"RtS 2-2.4 kcal/ml m/sk higher protein,higher energy(0913011)",22995.0,191751600.0,2425501.17
202510,0913011T0,RtS 2 - 2.4 kcal/ml m/sk lower volume with fibre (0913011),3846.0,23621500.0,535102.72
202510,0913011U0,"RtS 2 kcal/ml m/sk high protein, high energy+fibre (0913011)",1518.0,11956800.0,146472.12
202510,0913011V0,Ready to serve 2.4 kcal/ml milkshake lower volume (0913011),72729.0,359524625.0,4806706.880000001
202510,0913011W0,"RtS  2.4 kcal/ml m/sk lower volume, higher protein (0913011)",38970.0,173646375.0,3547456.86
202510,0913011X0,Ready to serve 2.4 kcal/ml milkshake higher volume (0913011),11418.0,72179500.0,462549.2
202510,0913011Z0,Ready to serve 1.5 kcal/ml milkshake plant based (0913011),1551.0,14965000.0,119720.0
202510,0913021A0,Ready to serve 1 kcal/ml milkshake lower energy (0913021),1546.0,15509200.0,301653.94
202510,0913021B0,RtS 1 kcal/ml milkshake lower energy with fibre (0913021),1623.0,19186400.0,379303.78
202510,0913021C0,RtS 1.5 kcal/g dessert style (milk based) (0913021),1102.0,4373600.0,113713.6
202510,0913021D0,Ready to serve 1.5 kcal/ml juice style (0913021),502.0,3759600.0,93802.02
202510,0913021E0,Ready to serve 1.5 kcal/ml milkshake (0913021),2586.0,26671600.0,640398.89
202510,0913021F0,Ready to serve 1.5 kcal/ml milkshake with fibre (0913021),4365.0,43048200.0,1131126.58
202510,0913021G0,Ready to serve 1.5 kcal/ml smoothie (0913021),489.0,3133000.0,80988.04999999999
202510,0913021H0,RtS 2.4 kcal/ml milkshake lower volume with fibre (0913021),2208.0,13845750.0,507269.5
202510,0913021I0,Ready to serve 2.4 kcal/ml milkshake lower volume (0913021),1198.0,8245375.0,318984.55000000005
202510,0913021J0,Powder 1.4 kcal/ml milkshake (0913021),462.0,13655.0,19195.05
202510,0913051A0,RtS 1.3 kcal/g dessert style (fruit based) (0913051),284.0,1514850.0,33932.64
202510,0913051B0,"RtS 1.5kcal/ml m/sk, higher protein, pre-thickened (0913051)",1261.0,10274000.0,139598.47999999998
202510,0913051C0,RtS 2.4 kcal/ml dessert style (milk based) (0913051),12.0,41500.0,952.84
202510,0913051D0,Ready to serve 2.4 kcal/ml milkshake lower volume (0913051),623.0,2846500.0,65355.64
202510,0913061A0,Ready to serve 0.9 kcal/ml juice style liquid (0913061),329.0,7263250.0,160372.56
202510,0913061B0,Ready to serve 1 kcal/ml milkshake (0913061),88.0,1731000.0,35398.73
202510,0913061C0,"RtS 1.5 kcal/ml m/sk higher protein, higher energy (0913061)",1988.0,22906400.0,527865.3400000001
202510,0913061D0,Powder 4.4 kcal/g juice style (0913061),215.0,1416300.0,152535.51
202510,0913061E0,Powder 4.4 kcal/g amino acid based ONS with MCT (0913061),5.0,31400.0,3482.26
202510,0913062A0,Powder 5 kcal/g milkshake (0913062),385.0,2745400.0,139780.08000000002
202510,0913081A0,Ready to serve 1.8 kcal/ml milkshake (0913081),71.0,562540.0,12887.28
202510,0913081B0,"Ready to serve 2 kcal/ml milkshake, lower volume (0913081)",196.0,1633625.0,78288.63
202510,0913081C0,Powder 3.7 kcal/g energy and protein fortifier (0913081),519.0,31970.0,74170.4
202510,0913091A0,Powder 4.6 kcal/g peptide based formula (0913091),117.0,645600.0,41205.420000000006
202510,0913091B0,Ready to serve 1 kcal/ml milkshake style (0913091),357.0,6111800.0,185493.13
202510,0913091C0,Ready to serve 1.5 kcal/ml milkshake (0913091),158.0,2028800.0,52495.22
202510,0913092A0,Powder 5 kcal/g formula (0913092),24.0,86400.0,9467.28
