YEAR_MONTH,BNF_CHAPTER_CODE,BNF_CHAPTER,ITEMS,TOTAL_QUANTITY,NIC
202404,23,Stoma Appliances,656501.0,61760255.7,36624322.07
202404,3,Respiratory System,6553299.0,141701610.0,101558422.49
202404,4,Central Nervous System,19773464.0,1340274460.8000002,138473276.25
202404,5,Infections,3678548.0,143141530.5,20067930.05
202404,6,Endocrine System,11613203.0,568535415.0,161601020.11
202404,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2923043.0,117341967.0,22307811.47
202404,8,Malignant Disease and Immunosuppression,388989.0,15443460.0,15001055.33
202404,9,Nutrition and Blood,5863488.0,3014921870.3,74682354.54
202405,1,Gastro-Intestinal System,9949270.0,749788496.0,63159011.8
202405,10,Musculoskeletal and Joint Diseases,2747294.0,178784323.0,11762030.44
202405,11,Eye,1351887.0,24978558.5,14807216.55
202405,12,"Ear, Nose and Oropharynx",1019421.0,21220330.7,8757948.0
202405,13,Skin,2363596.0,405365050.0,26197391.18
202405,14,Immunological Products and Vaccines,185438.0,186648.0,2605917.66
202405,15,Anaesthesia,154345.0,13411373.5,2147443.62
202405,18,Preparations used in Diagnosis,9.0,11700.0,2047.5
202405,19,Other Drugs and Preparations,53957.0,22104426.0,817358.08
202405,2,Cardiovascular System,31953447.0,1131895357.0,127778706.63
202405,20,Dressings,460672.0,12188780.4,14757135.65
202405,21,Appliances,3391986.0,601022388.5,67377217.75999999
202405,22,Incontinence Appliances,219752.0,4029861.0,5529000.45
202405,23,Stoma Appliances,630201.0,59884715.8,33568711.77
202405,3,Respiratory System,6773761.0,150511670.0,104302587.45
202405,4,Central Nervous System,20245920.0,1370955072.8,142302731.65
202405,5,Infections,3607151.0,141238246.5,21750363.08
202405,6,Endocrine System,11891007.0,582907391.5,166965553.07
202405,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2985191.0,119474434.0,23000455.56
202405,8,Malignant Disease and Immunosuppression,397175.0,15752385.0,15159920.86
202405,9,Nutrition and Blood,6008374.0,3161128162.8,79142053.87
202406,1,Gastro-Intestinal System,9314406.0,700896121.0,59720224.82
202406,10,Musculoskeletal and Joint Diseases,2580202.0,167746496.0,11089602.2
202406,11,Eye,1301621.0,23900236.5,14019189.64
202406,12,"Ear, Nose and Oropharynx",1024679.0,20159332.9,9114145.81
202406,13,Skin,2235909.0,383270491.0,25103175.67
202406,14,Immunological Products and Vaccines,157787.0,159208.0,2291521.19
202406,15,Anaesthesia,148686.0,16884824.5,2010208.16
202406,18,Preparations used in Diagnosis,7.0,9500.0,1662.5
202406,19,Other Drugs and Preparations,47679.0,20980715.0,710432.64
202406,2,Cardiovascular System,29793623.0,1051862660.0,118928365.55
202406,20,Dressings,445275.0,11694591.6,14006731.8
202406,21,Appliances,3201443.0,568394236.5,64529986.18000001
202406,22,Incontinence Appliances,209522.0,3825649.0,5307795.0
202406,23,Stoma Appliances,617445.0,58500577.8,33970605.82
202406,3,Respiratory System,6459444.0,148784451.0,98210288.98
202406,4,Central Nervous System,18867756.0,1276590471.4,136276268.15
202406,5,Infections,3264904.0,124348820.5,20638762.29
202406,6,Endocrine System,11157137.0,545291430.5,159227816.7
202406,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2799481.0,112254573.0,21763416.4
202406,8,Malignant Disease and Immunosuppression,370789.0,14663477.0,14688024.24
202406,9,Nutrition and Blood,5672256.0,2939062520.5,73371937.09
202407,1,Gastro-Intestinal System,10152013.0,762232822.0,66156727.32000001
202407,10,Musculoskeletal and Joint Diseases,2799772.0,182472993.0,12124115.49
202407,11,Eye,1367945.0,25506158.0,14925458.38
202407,12,"Ear, Nose and Oropharynx",1041201.0,21398206.4,9582516.73
202407,13,Skin,2358980.0,408203382.0,27901341.15
202407,14,Immunological Products and Vaccines,184021.0,185261.0,2577873.66
202407,15,Anaesthesia,153833.0,2296225.0,2154397.24
202407,18,Preparations used in Diagnosis,7.0,10500.0,1837.5
202407,19,Other Drugs and Preparations,50940.0,22810172.0,820541.84
202407,2,Cardiovascular System,32536091.0,1150069763.0,135403627.57
202407,20,Dressings,490495.0,12958265.8,15634136.96
202407,21,Appliances,3453803.0,604084162.5,70898239.2
202407,22,Incontinence Appliances,229647.0,4219851.0,5821712.67
202407,23,Stoma Appliances,686832.0,64883099.8,37696820.34
202407,3,Respiratory System,6843568.0,153638548.0,106204274.83
202407,4,Central Nervous System,20563051.0,1392058718.6,151946947.1
202407,5,Infections,3482579.0,130098878.5,21733557.47
202407,6,Endocrine System,12210860.0,596875244.0,178223845.0
202407,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3040523.0,121113806.0,23636402.28
202407,8,Malignant Disease and Immunosuppression,402307.0,15926244.0,15322045.66
202407,9,Nutrition and Blood,6158314.0,3287207202.7000003,81845813.71000001
202408,1,Gastro-Intestinal System,9776394.0,730814373.0,62942848.89
202408,10,Musculoskeletal and Joint Diseases,2681453.0,174465889.0,11478296.57
202408,11,Eye,1296807.0,24322135.5,14228635.09
202408,12,"Ear, Nose and Oropharynx",945493.0,19563658.2,7855487.800000001
202408,13,Skin,2235449.0,384895026.0,26459345.27
202408,14,Immunological Products and Vaccines,143335.0,144483.0,2053046.52
202408,15,Anaesthesia,136910.0,2163325.0,2057099.12
202408,18,Preparations used in Diagnosis,11.0,17100.0,2992.5
202408,19,Other Drugs and Preparations,52313.0,21533031.0,837284.81
202408,2,Cardiovascular System,31505632.0,1111830963.0,136153946.96
202408,20,Dressings,467650.0,12232695.0,14845288.32
202408,21,Appliances,3274178.0,565512726.5,68520522.09
202408,22,Incontinence Appliances,222412.0,4047824.0,5612625.46
202408,23,Stoma Appliances,653524.0,62414911.9,35973002.35
202408,3,Respiratory System,6360981.0,140045279.0,101053410.15
202408,4,Central Nervous System,19744162.0,1335057786.0,141968856.41
202408,5,Infections,3076379.0,107818819.5,19856052.59
202408,6,Endocrine System,11723568.0,570810638.5,173479772.55
202408,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2926258.0,115329993.0,22249697.76
202408,8,Malignant Disease and Immunosuppression,387103.0,15228542.0,14736685.71
202408,9,Nutrition and Blood,5911397.0,3164452213.4,78209859.58
202409,1,Gastro-Intestinal System,9586858.0,717221143.0,61887252.95
202409,10,Musculoskeletal and Joint Diseases,2643028.0,172087980.0,11667322.18
202409,11,Eye,1237037.0,23443238.0,13671487.2
202409,12,"Ear, Nose and Oropharynx",910319.0,19611979.8,7478824.47
202409,13,Skin,2170395.0,374611148.0,26050022.94
202409,14,Immunological Products and Vaccines,199519.0,201372.5,2823499.81
202409,15,Anaesthesia,143447.0,2086559.0,2025496.28
202409,18,Preparations used in Diagnosis,8.0,6100.0,1067.5
202409,19,Other Drugs and Preparations,48611.0,20877122.0,808974.87
202409,2,Cardiovascular System,30642542.0,1081301236.0,115784381.04
202409,20,Dressings,462391.0,11962858.8,14831742.34
202409,21,Appliances,3232197.0,553960384.5,67412722.28
202409,22,Incontinence Appliances,220692.0,4027850.0,5579561.87
202409,23,Stoma Appliances,648249.0,61391172.2,35966345.6
202409,3,Respiratory System,6286289.0,134918873.0,100919448.53
202409,4,Central Nervous System,19339534.0,1301432751.6,138114282.98
202409,5,Infections,3158069.0,112278654.5,19546136.66
202409,6,Endocrine System,11480175.0,559332385.0,170108307.38
202409,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2869384.0,112951044.0,22217366.78
202409,8,Malignant Disease and Immunosuppression,376042.0,14844497.0,14370197.41
202409,9,Nutrition and Blood,5780311.0,3003150241.5,74677575.14
202410,1,Gastro-Intestinal System,10181277.0,765065386.0,65502264.20999999
202410,10,Musculoskeletal and Joint Diseases,2777502.0,180870650.0,12210607.09
202410,11,Eye,1306424.0,24853494.5,14488646.41
202410,12,"Ear, Nose and Oropharynx",980229.0,21164819.7,8479969.4
202410,13,Skin,2315867.0,394588378.0,27513550.35
202410,14,Immunological Products and Vaccines,5270347.0,5274670.0,71053875.33
202410,15,Anaesthesia,156263.0,4097167.0,2131949.39
202410,18,Preparations used in Diagnosis,7.0,6700.0,1172.5
202410,19,Other Drugs and Preparations,53355.0,22160481.0,950637.08
202410,2,Cardiovascular System,32534187.0,1147430001.0,111119177.55
202410,20,Dressings,476720.0,12541183.6,15469981.39
202410,21,Appliances,3436771.0,585391753.5,72452080.63
202410,22,Incontinence Appliances,238148.0,4331063.0,6008706.08
202410,23,Stoma Appliances,698275.0,65724691.2,39122126.48
202410,3,Respiratory System,6664063.0,139020815.0,104938024.23
202410,4,Central Nervous System,20570661.0,1383319329.4,145018458.72
202410,5,Infections,3661423.0,133673322.0,20445055.73
202410,6,Endocrine System,12232615.0,592296388.0,180597050.38
202410,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3026085.0,117759373.0,23910467.880000003
202410,8,Malignant Disease and Immunosuppression,398152.0,15640096.0,15324904.77
202410,9,Nutrition and Blood,6156501.0,3218634276.3,78964456.63
202411,1,Gastro-Intestinal System,9743683.0,730699777.0,63037670.6
202411,10,Musculoskeletal and Joint Diseases,2624948.0,171088524.0,11560064.57
202411,11,Eye,1245868.0,23807108.0,14004506.11
202411,12,"Ear, Nose and Oropharynx",941446.0,20478701.2,8165858.26
202411,13,Skin,2241745.0,380887136.5,26467360.42
202411,14,Immunological Products and Vaccines,1763313.0,1765093.0,23707649.55
202411,15,Anaesthesia,145169.0,5690889.5,1985697.11
202411,18,Preparations used in Diagnosis,7.0,10000.0,1750.0
202411,19,Other Drugs and Preparations,48247.0,21309608.0,880374.4299999999
202411,2,Cardiovascular System,31235621.0,1102043763.0,105008122.52
202411,20,Dressings,440683.0,11935418.8,14585831.079999998
202411,21,Appliances,3318160.0,571085622.5,69903776.1
202411,22,Incontinence Appliances,216796.0,3971387.0,5516419.28
202411,23,Stoma Appliances,649867.0,61723403.9,37022198.17
202411,3,Respiratory System,6382214.0,132238070.0,100087125.9
202411,4,Central Nervous System,19621517.0,1314753522.0,139308097.16
202411,5,Infections,3646816.0,139940713.5,19716477.48
202411,6,Endocrine System,11749660.0,566804588.5,174258891.45
202411,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2899920.0,112965028.5,23095254.16
202411,8,Malignant Disease and Immunosuppression,378834.0,14958917.0,14409855.0
202411,9,Nutrition and Blood,5878184.0,3030008717.7,74873654.13
202412,1,Gastro-Intestinal System,10005785.0,750815848.0,64698283.16
202412,10,Musculoskeletal and Joint Diseases,2652964.0,172919034.0,12211503.72
202412,11,Eye,1283230.0,24520645.5,14379724.98
202412,12,"Ear, Nose and Oropharynx",961587.0,20327845.7,8322958.909999999
202412,13,Skin,2131543.0,373125824.5,25127806.4
202412,14,Immunological Products and Vaccines,1127336.0,1128418.0,15099512.6
202412,15,Anaesthesia,146186.0,5044165.5,2139999.35
202412,18,Preparations used in Diagnosis,6.0,7000.0,1225.0
202412,19,Other Drugs and Preparations,58866.0,21023331.0,1055210.8
202412,2,Cardiovascular System,32281879.0,1142448473.0,108570463.53
202412,20,Dressings,423189.0,11582673.1,14005435.93
202412,21,Appliances,3335519.0,571148827.5,71085350.13
202412,22,Incontinence Appliances,225402.0,4147605.0,5746283.04
202412,23,Stoma Appliances,666222.0,63653891.2,38087128.16
202412,3,Respiratory System,6567688.0,134875990.0,103952875.89
202412,4,Central Nervous System,20181880.0,1361295096.8,144236572.06
202412,5,Infections,4047656.0,155573282.0,21105701.27
202412,6,Endocrine System,12156886.0,585027326.5,180598120.67
202412,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2945181.0,113385148.0,23325435.63
202412,8,Malignant Disease and Immunosuppression,391278.0,15421654.0,14895444.3
202412,9,Nutrition and Blood,6006620.0,3088330019.9,76538972.13
202501,1,Gastro-Intestinal System,10264272.0,771449332.0,65133668.14
202501,10,Musculoskeletal and Joint Diseases,2750574.0,178937782.0,11687777.1
202501,11,Eye,1316948.0,25031589.0,14621374.329999998
202501,12,"Ear, Nose and Oropharynx",1011641.0,21069215.3,8882367.120000001
202501,13,Skin,2391879.0,410466489.5,28293687.89
202501,14,Immunological Products and Vaccines,696878.0,698201.0,9414462.0
202501,15,Anaesthesia,164100.0,17081054.5,2232570.41
202501,18,Preparations used in Diagnosis,5.0,4200.0,735.0
202501,19,Other Drugs and Preparations,46501.0,21659663.0,820329.15
202501,2,Cardiovascular System,32811555.0,1157300536.0,103971720.47
202501,20,Dressings,467256.0,12363688.6,15411778.91
202501,21,Appliances,3537287.0,628114360.5,74845054.19
202501,22,Incontinence Appliances,242930.0,4423281.0,6131794.34
202501,23,Stoma Appliances,689947.0,65591277.1,38220918.42
202501,3,Respiratory System,6650529.0,139666470.0,104887916.53
202501,4,Central Nervous System,20667494.0,1381380321.4,143867327.15
202501,5,Infections,3943596.0,139988256.0,20335680.9
202501,6,Endocrine System,12370281.0,595001213.0,184230669.05
202501,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3063418.0,120267745.0,24900607.99
202501,8,Malignant Disease and Immunosuppression,399309.0,15505950.0,15732544.48
202501,9,Nutrition and Blood,6213918.0,3165054094.5,78604717.21
202502,1,Gastro-Intestinal System,9179206.0,684929339.0,58723747.88
202502,10,Musculoskeletal and Joint Diseases,2466457.0,160214222.0,10374514.72
202502,11,Eye,1193742.0,22582628.0,13243097.68
202502,12,"Ear, Nose and Oropharynx",915412.0,19187419.6,8018382.609999999
202502,13,Skin,2147002.0,366037204.0,25435453.49
202502,14,Immunological Products and Vaccines,397898.0,399255.0,5436716.279999999
202502,15,Anaesthesia,146514.0,9020243.0,1969176.48
202502,18,Preparations used in Diagnosis,7.0,7200.0,1260.0
202502,19,Other Drugs and Preparations,44864.0,20347098.0,772454.7200000001
202502,2,Cardiovascular System,29540874.0,1039173856.0,93478419.97
202502,20,Dressings,400692.0,10767757.3,13391612.02
202502,21,Appliances,3178836.0,560888825.0,68000095.34
202502,22,Incontinence Appliances,213162.0,3869641.0,5358052.52
202502,23,Stoma Appliances,619456.0,58458594.7,34503324.07
202502,3,Respiratory System,5837591.0,124413884.0,92845219.14
202502,4,Central Nervous System,18464665.0,1230220919.8000002,128829231.33
202502,5,Infections,3405217.0,128236111.0,17893695.72
202502,6,Endocrine System,11051930.0,530273010.5,166318822.46
202502,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2724068.0,105391483.0,22290243.92
202502,8,Malignant Disease and Immunosuppression,357139.0,13949288.0,13755080.26
202502,9,Nutrition and Blood,5614744.0,2724268389.1,69347371.57
202503,1,Gastro-Intestinal System,9747037.0,728951501.0,62478760.17
202503,10,Musculoskeletal and Joint Diseases,2650333.0,172033417.0,11216885.15
202503,11,Eye,1279870.0,24158057.0,14173068.9
202503,12,"Ear, Nose and Oropharynx",998811.0,20016058.0,8787211.81
202503,13,Skin,2332932.0,394964668.5,27673024.91
202503,14,Immunological Products and Vaccines,310265.0,311618.0,4362314.51
202503,15,Anaesthesia,154930.0,7795988.0,2077630.76
202503,18,Preparations used in Diagnosis,4.0,5500.0,962.5
202503,19,Other Drugs and Preparations,48279.0,21396279.0,840479.42
202503,2,Cardiovascular System,31471189.0,1111491174.0,100207440.66
202503,20,Dressings,418823.0,11158546.0,14013402.27
202503,21,Appliances,3382787.0,606694160.0,72379045.05
202503,22,Incontinence Appliances,220696.0,4017513.0,5566663.76
202503,23,Stoma Appliances,649645.0,61391801.1,36352154.8
202503,3,Respiratory System,6259177.0,138196783.0,99552307.14
202503,4,Central Nervous System,19606029.0,1304325655.6,136844966.01
202503,5,Infections,3476384.0,131670155.0,19109347.58
202503,6,Endocrine System,11767737.0,566076462.5,179301782.03
202503,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2896877.0,111996380.0,23790790.05
202503,8,Malignant Disease and Immunosuppression,374600.0,14683756.0,14263937.61
202503,9,Nutrition and Blood,5943519.0,2897952973.8,74622848.38
202504,1,Gastro-Intestinal System,9789088.0,728529859.0,62552476.760000005
202504,10,Musculoskeletal and Joint Diseases,2650856.0,172052835.0,11479510.91
202504,11,Eye,1294950.0,24639496.5,14540528.65
202504,12,"Ear, Nose and Oropharynx",1012780.0,19588582.5,8900163.25
202504,13,Skin,2252850.0,387361056.0,27883294.51
202504,14,Immunological Products and Vaccines,185110.0,186253.0,2646793.54
202504,15,Anaesthesia,146613.0,30838528.5,2076371.28
202504,18,Preparations used in Diagnosis,3.0,5000.0,875.0
202504,19,Other Drugs and Preparations,46319.0,20687069.0,841622.26
202504,2,Cardiovascular System,31826453.0,1119170024.0,98654439.37
202504,20,Dressings,412521.0,11175290.1,14110146.05
202504,21,Appliances,3349580.0,602685327.0,71955137.0
202504,22,Incontinence Appliances,213387.0,3892591.0,5388474.93
202504,23,Stoma Appliances,642526.0,60889464.4,35626861.54
202504,3,Respiratory System,6329824.0,145224221.0,99543790.88
202504,4,Central Nervous System,19719023.0,1319512942.4,136483519.11
202504,5,Infections,3261698.0,117533160.0,17487991.97
202504,6,Endocrine System,11848844.0,566685254.5,180675129.23
202504,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2948031.0,116839281.0,24028432.52
202504,8,Malignant Disease and Immunosuppression,379480.0,14757489.0,14936250.33
202504,9,Nutrition and Blood,5957918.0,2910710742.5,74515191.42999999
202505,1,Gastro-Intestinal System,10143717.0,756030544.0,66069306.89
202505,10,Musculoskeletal and Joint Diseases,2770638.0,179908549.0,12564062.86
202505,11,Eye,1337953.0,25545695.0,15454381.079999998
202505,12,"Ear, Nose and Oropharynx",1036280.0,20505023.1,8816405.96
202505,13,Skin,2345733.0,404627757.5,29274963.07
202505,14,Immunological Products and Vaccines,178352.0,180063.0,2573080.46
202505,15,Anaesthesia,152967.0,19023195.5,2193661.89
202505,18,Preparations used in Diagnosis,2.0,1500.0,262.5
202505,19,Other Drugs and Preparations,50313.0,22488492.0,838678.8200000001
202505,2,Cardiovascular System,32949523.0,1165809459.0,102712099.8
202505,20,Dressings,436006.0,11690997.1,14794284.01
202505,21,Appliances,3501739.0,629603567.5,76614045.14
202505,22,Incontinence Appliances,228142.0,4140467.0,5803523.340000001
202505,23,Stoma Appliances,680706.0,64620550.8,37978434.01
202505,3,Respiratory System,6551481.0,152750023.0,104321409.06
202505,4,Central Nervous System,20349270.0,1355247024.8000002,141707013.6
202505,5,Infections,3190978.0,115025680.0,18449751.63
202505,6,Endocrine System,12327618.0,592960991.5,192227750.68
202505,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3085311.0,123715433.0,25147621.28
202505,8,Malignant Disease and Immunosuppression,394812.0,15434882.0,15581031.27
202505,9,Nutrition and Blood,6177352.0,3139134274.4,80494009.21000001
202506,1,Gastro-Intestinal System,9835875.0,731833482.0,64786151.28
202506,10,Musculoskeletal and Joint Diseases,2699513.0,174491902.0,12713958.510000002
202506,11,Eye,1321980.0,25360748.5,15417238.97
202506,12,"Ear, Nose and Oropharynx",1041239.0,20109514.3,8863495.42
202506,13,Skin,2290509.0,390787214.5,28557615.09
202506,14,Immunological Products and Vaccines,174182.0,175596.0,2520528.5
202506,15,Anaesthesia,154151.0,9897302.5,2159397.54
202506,18,Preparations used in Diagnosis,7.0,9400.0,1645.0
202506,19,Other Drugs and Preparations,49454.0,20839792.0,805953.3500000001
202506,2,Cardiovascular System,31765054.0,1114782916.0,98272347.8
202506,20,Dressings,466887.0,12123128.7,15505129.36
202506,21,Appliances,3420877.0,605105215.0,76104848.83
202506,22,Incontinence Appliances,228012.0,4122315.0,5789808.390000001
202506,23,Stoma Appliances,669637.0,63739228.0,37048655.760000005
202506,3,Respiratory System,6388750.0,152084734.0,101894219.64
202506,4,Central Nervous System,19750475.0,1312338181.0,138104520.71
202506,5,Infections,3126615.0,111442761.0,18699579.11
202506,6,Endocrine System,11950808.0,570671332.5,189540945.24
202506,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3000946.0,120307327.0,24755989.46
202506,8,Malignant Disease and Immunosuppression,381380.0,14849465.0,15039490.96
202506,9,Nutrition and Blood,6039344.0,3029047000.1,77838751.37
202507,1,Gastro-Intestinal System,10497896.0,777806899.0,65264708.98
202507,10,Musculoskeletal and Joint Diseases,2869404.0,185691811.0,13541434.02
202507,11,Eye,1368473.0,26536648.5,15779051.05
202507,12,"Ear, Nose and Oropharynx",1019730.0,20863551.5,8473598.02
202507,13,Skin,2395341.0,408101859.0,29766418.86
202507,14,Immunological Products and Vaccines,170159.0,171734.0,2467540.68
202507,15,Anaesthesia,156261.0,8688344.0,2255352.15
202507,18,Preparations used in Diagnosis,2.0,1500.0,262.5
202507,19,Other Drugs and Preparations,48811.0,22179145.0,885150.4299999999
202507,2,Cardiovascular System,34003434.0,1198528223.6,102067688.4
202507,20,Dressings,476664.0,12550522.86,16183621.72
202507,21,Appliances,3610014.0,625593076.5,81989074.16
202507,22,Incontinence Appliances,243893.0,4418033.0,6155745.34
202507,23,Stoma Appliances,713283.0,67745645.0,39511845.09
202507,3,Respiratory System,6601004.0,154045586.0,109353370.44
202507,4,Central Nervous System,21036392.0,1397155991.8,142553269.13
202507,5,Infections,3276825.0,116049749.5,18749375.53
202507,6,Endocrine System,12798656.0,612522414.0,204049826.21
202507,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3207910.0,128174469.0,26047320.3
202507,8,Malignant Disease and Immunosuppression,407417.0,15904538.0,15831435.4
202507,9,Nutrition and Blood,6455340.0,3593391995.6000004,90209023.56
202508,1,Gastro-Intestinal System,9657815.0,713520469.0,60006295.05
202508,10,Musculoskeletal and Joint Diseases,2627491.0,170138714.0,12312179.02
202508,11,Eye,1225662.0,24006876.5,14178140.0
202508,12,"Ear, Nose and Oropharynx",883883.0,18794969.4,7455634.86
202508,13,Skin,2127804.0,362949022.0,26577196.55
202508,14,Immunological Products and Vaccines,166230.0,167423.5,2368594.58
202508,15,Anaesthesia,136774.0,18292495.5,2070661.61
202508,18,Preparations used in Diagnosis,3.0,6000.0,1050.0
202508,19,Other Drugs and Preparations,45451.0,20824344.0,874432.3699999999
202508,2,Cardiovascular System,31379923.0,1102641943.6,96623382.16
202508,20,Dressings,434450.0,11345820.3,14727930.99
202508,21,Appliances,3244236.0,557013634.0,75135782.97999999
202508,22,Incontinence Appliances,221710.0,4005293.0,5615753.3
202508,23,Stoma Appliances,653649.0,62159736.0,36418062.18
202508,3,Respiratory System,5900016.0,134795101.0,99512717.11
202508,4,Central Nervous System,19360476.0,1283519709.6,131072115.27
202508,5,Infections,2942542.0,99709803.5,17200640.07
202508,6,Endocrine System,11730842.0,559364679.0,183671536.45
202508,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",2951090.0,115890577.0,23780712.09
202508,8,Malignant Disease and Immunosuppression,374830.0,14551806.0,14513420.97
202508,9,Nutrition and Blood,5896669.0,3029071447.4,76909590.41
202509,1,Gastro-Intestinal System,10214512.0,758747456.0,63931542.82000001
202509,10,Musculoskeletal and Joint Diseases,2779853.0,180506895.0,12923605.57
202509,11,Eye,1274206.0,25148496.0,14748904.9
202509,12,"Ear, Nose and Oropharynx",933213.0,20476708.9,7948653.42
202509,13,Skin,2248138.0,384456768.5,28037515.22
202509,14,Immunological Products and Vaccines,199162.0,200565.0,2997860.98
202509,15,Anaesthesia,152138.0,8547952.5,2170109.7800000003
202509,18,Preparations used in Diagnosis,5.0,6500.0,1137.5
202509,19,Other Drugs and Preparations,47353.0,22173708.0,917550.68
202509,2,Cardiovascular System,32896527.0,1157291080.4,101545625.98
202509,20,Dressings,459663.0,12150451.9,15841154.09
202509,21,Appliances,3449676.0,591429650.0,78862445.43
202509,22,Incontinence Appliances,236541.0,4243235.0,5951609.37
202509,23,Stoma Appliances,687207.0,65666614.6,37998704.28
202509,3,Respiratory System,6284463.0,141297771.0,106456793.75
202509,4,Central Nervous System,20423293.0,1350686502.4,141039097.57
202509,5,Infections,3244440.0,112874436.5,19354420.66
202509,6,Endocrine System,12430578.0,590642463.5,228434236.02
202509,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3120975.0,123287841.0,25480883.67
202509,8,Malignant Disease and Immunosuppression,395332.0,15374301.0,15232559.0
202509,9,Nutrition and Blood,6234394.0,3208811749.3,81721711.02
202510,1,Gastro-Intestinal System,10473388.0,779389145.0,61209142.120000005
202510,10,Musculoskeletal and Joint Diseases,2827935.0,184080069.0,12585405.91
202510,11,Eye,1311193.0,25890288.5,14976502.62
202510,12,"Ear, Nose and Oropharynx",977306.0,21083491.1,7657154.119999999
202510,13,Skin,2303801.0,389905230.5,28153255.35
202510,14,Immunological Products and Vaccines,8711117.0,8712861.5,149774193.98000002
202510,15,Anaesthesia,155002.0,35196146.0,2194608.98
202510,18,Preparations used in Diagnosis,3.0,2500.0,437.5
202510,19,Other Drugs and Preparations,45979.0,23008845.0,901034.66
202510,2,Cardiovascular System,33854130.0,1189815034.8,101035649.68
202510,20,Dressings,463570.0,12184015.8,15905832.76
202510,21,Appliances,3548494.0,608017561.0,81675834.9
202510,22,Incontinence Appliances,245537.0,4384709.0,6176681.88
202510,23,Stoma Appliances,711569.0,67641673.7,39441948.95
202510,3,Respiratory System,6418788.0,140213149.0,106841028.07
202510,4,Central Nervous System,21045211.0,1389756366.4,142204010.62
202510,5,Infections,3614212.0,129302447.0,22064532.27
202510,6,Endocrine System,12802946.0,606904432.5,213578689.11
202510,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3205953.0,125855223.0,25704493.51
202510,8,Malignant Disease and Immunosuppression,405950.0,15760310.0,15676142.13
202510,9,Nutrition and Blood,6403384.0,3383344651.9,85900330.3
202511,1,Gastro-Intestinal System,9641189.0,718592162.0,56658485.23
202511,10,Musculoskeletal and Joint Diseases,2590548.0,168383724.0,11640650.28
202511,11,Eye,1206192.0,23991455.0,13830596.94
202511,12,"Ear, Nose and Oropharynx",921756.0,19924827.4,7602873.09
202511,13,Skin,2133744.0,356810145.5,25974522.68
202511,14,Immunological Products and Vaccines,2623180.0,2624534.5,44268067.37
202511,15,Anaesthesia,150351.0,21044556.5,2053049.19
202511,18,Preparations used in Diagnosis,5.0,4500.0,787.5
202511,19,Other Drugs and Preparations,45281.0,20542119.0,987439.6
202511,2,Cardiovascular System,31270819.0,1098545589.0,94153758.5
202511,20,Dressings,406543.0,10973881.9,14216245.12
202511,21,Appliances,3311419.0,573293347.0,76425899.5
202511,22,Incontinence Appliances,230183.0,4133216.0,5844264.37
202511,23,Stoma Appliances,660337.0,63343860.400000006,37439225.8
202511,3,Respiratory System,5901038.0,128689235.0,98465034.3
202511,4,Central Nervous System,19357406.0,1276183522.4,131401446.16
202511,5,Infections,3421420.0,129041691.0,20441218.73
202511,6,Endocrine System,11859708.0,560606655.5,199394927.05
202511,7,"Obstetrics, Gynaecology and Urinary-Tract Disorders",3010067.0,118567444.0,24694053.68
202511,8,Malignant Disease and Immunosuppression,373595.0,14511740.0,14455380.92
202511,9,Nutrition and Blood,5891463.0,3004008792.2,76965733.25999999
202512,1,Gastro-Intestinal System,10630456.0,796810848.0,62827856.96
202512,10,Musculoskeletal and Joint Diseases,2804454.0,182816316.0,12681806.73
202512,11,Eye,1329279.0,25991102.5,14974406.36
202512,12,"Ear, Nose and Oropharynx",1012455.0,21363033.9,8393043.98
202512,13,Skin,2192188.0,377024781.0,26730742.56
202512,14,Immunological Products and Vaccines,1354934.0,1356123.0,22653135.55
202512,15,Anaesthesia,154057.0,14895086.0,2160395.1
202512,18,Preparations used in Diagnosis,5.0,7100.0,1242.5
202512,19,Other Drugs and Preparations,49396.0,22479228.0,1164904.31
202512,2,Cardiovascular System,34657580.0,1223975472.6,103428804.76
202512,20,Dressings,412615.0,11535762.4,14931951.82
202512,21,Appliances,3574488.0,613151067.5,81584790.66
202512,22,Incontinence Appliances,233670.0,4242123.0,5966893.24
202512,23,Stoma Appliances,707314.0,68306046.7,40388753.57
