YEAR_MONTH,ORG_CODE,ORG_NAME,ITEMS,TOTAL_QUANTITY,NIC
202309,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2390085.0,157323504.0,21015874.35
202309,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2965568.0,248493072.9,25147241.01
202309,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1869869.0,160528529.3,17176607.419999998
202309,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2099733.0,135627017.8,16784225.76
202309,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2311256.0,193825961.2,21380571.16
202309,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,976815.0,73774604.3,9854057.34
202309,QNX,NHS SUSSEX INTEGRATED CARE BOARD,2858955.0,193510798.1,30719025.18
202309,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",821522.0,61223768.3,8058908.130000001
202309,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,5634439.0,481567377.3,53953318.97
202309,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3473463.0,233139457.7,28315584.93
202309,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1504340.0,100819485.7,12663191.54
202309,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1403241.0,81520987.3,10998322.33
202309,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1132376.0,60172214.9,10799830.45
202309,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2775219.0,220364674.9,28134577.71
202309,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,4167796.0,299453829.1,35277296.43
202309,QSL,NHS SOMERSET INTEGRATED CARE BOARD,955636.0,64690254.5,9186737.52
202309,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2169117.0,154347445.0,24221215.57
202309,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1181253.0,71395673.4,9763437.75
202309,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2319583.0,168279259.39999998,24407871.23
202309,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2185297.0,212612496.2,21345841.21
202309,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1818998.0,115136440.8,31047952.19
202309,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1371194.0,106936527.4,12947494.3
202309,QVV,NHS DORSET INTEGRATED CARE BOARD,1337335.0,100740789.5,12952697.95
202309,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2053441.0,133475318.2,17369133.28
202309,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,6026018.0,457439431.6,51946304.26
202309,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1716597.0,125680156.6,14779982.05
202309,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1180306.0,91382199.0,12715054.48
202309,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5214435.0,504048737.7000001,49126443.95999999
202310,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3648855.0,264560427.5,30822456.56
202310,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,3159244.0,190585750.1,23627133.04
202310,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1448899.0,510255358.4,21674888.85
202310,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1985634.0,126202645.0,19961868.58
202310,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1423013.0,105590904.1,12877670.63
202310,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2218000.0,226570244.3,21648337.49
202310,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,7348093.0,450391540.3,52653984.440000005
202310,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1858199.0,141726611.10000002,15843944.22
202310,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2105441.0,123702154.0,16686211.96
202310,QJK,NHS DEVON INTEGRATED CARE BOARD,2292833.0,157670554.4,20128019.11
202310,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1934040.0,116121917.1,14329680.86
202310,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",2060268.0,151659209.5,17246066.5
202310,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2169342.0,170514873.6,19852285.88
202310,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3005580.0,463460327.0,32449531.28
202310,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2458141.0,157874616.0,20607913.14
202310,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3055113.0,251206194.4,24875668.25
202310,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1936298.0,163320820.0,17057348.259999998
202310,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2221805.0,136982396.8,17743854.1
202310,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2399390.0,196785878.3,21612679.71
202310,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,1004303.0,74436590.3,9772190.92
202310,QNX,NHS SUSSEX INTEGRATED CARE BOARD,2945338.0,192713690.7,30657610.54
202310,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",856939.0,63017715.8,8020983.3
202310,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,5824579.0,490983579.4,53772058.13
202310,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3613222.0,238329230.9,28867958.42
202310,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1587215.0,101426809.8,12905721.02
202310,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1447184.0,81443452.2,10964042.33
202310,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1220812.0,61480836.0,11462851.6
202310,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2878907.0,220649975.9,28409892.65
202310,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,4271134.0,300889003.2,34420822.19
202310,QSL,NHS SOMERSET INTEGRATED CARE BOARD,971296.0,64865384.4,9109529.68
202310,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2218957.0,154493238.6,24141681.07
202310,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1211913.0,72222958.19999999,9834017.26
202310,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2488088.0,172241804.8,25050875.71
202310,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2286376.0,215817874.3,21631548.22
202310,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1808470.0,111794914.7,25956295.880000003
202310,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1456470.0,109948409.3,13073974.0
202310,QVV,NHS DORSET INTEGRATED CARE BOARD,1407452.0,102794775.2,13273055.09
202310,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2112227.0,136551261.6,17323497.9
202310,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,6319304.0,479776791.5,52612943.5
202310,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1757759.0,127372356.4,14594663.95
202310,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1259897.0,92811273.5,13219886.93
202310,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5416043.0,518825513.2,49258135.37
202311,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3627663.0,270650967.6,30079826.98
202311,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,3071915.0,189976450.8,22559131.05
202311,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1375593.0,542824490.0,21435288.87
202311,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1918276.0,126624210.3,19231316.880000003
202311,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1394318.0,106567224.6,12499014.72
202311,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2170246.0,227759617.2,20986608.54
202311,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,7231119.0,453845505.7,50442263.36
202311,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1818968.0,142758507.4,15115265.52
202311,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2042386.0,123614300.3,15810865.99
202311,QJK,NHS DEVON INTEGRATED CARE BOARD,2229201.0,160553032.6,18967962.35
202311,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1918418.0,118712873.6,14015123.42
202311,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",2060404.0,157386515.1,16997253.86
202311,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2180383.0,173364224.7,19736349.25
202311,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2934083.0,472871929.1,31612992.31
202311,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2429344.0,161071496.7,20069595.29
202311,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3056764.0,256060889.1,24852685.520000003
202311,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1953451.0,165736129.6,17076504.439999998
202311,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2146978.0,138558858.8,16674710.3
202311,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2348665.0,198113151.5,20696518.34
202311,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,997396.0,76079302.7,9622138.6
202311,QNX,NHS SUSSEX INTEGRATED CARE BOARD,2903759.0,197507013.0,30011415.37
202311,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",856599.0,64667227.8,7913436.04
202311,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,5775201.0,493056663.6,52826894.25
202311,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3539703.0,244333902.3,27593861.18
202311,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1533628.0,104669529.5,12040629.66
202311,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1422336.0,82753657.9,10616535.43
202311,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1190724.0,62740769.3,11036243.49
202311,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2794597.0,222440346.6,27018588.29
202311,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,4259764.0,303894828.8,34273463.45
202311,QSL,NHS SOMERSET INTEGRATED CARE BOARD,965043.0,67264582.6,8965609.709999999
202311,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2206093.0,160074346.2,23994124.0
202311,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1182145.0,72477850.4,9332470.18
202311,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2416766.0,172959294.2,23993140.55
202311,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2272425.0,219885970.0,21242894.19
202311,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1838522.0,117642518.2,30507721.49
202311,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1449157.0,111281403.9,13035279.42
202311,QVV,NHS DORSET INTEGRATED CARE BOARD,1362755.0,106102991.3,12563754.5
202311,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2100968.0,136876941.0,16892335.1
202311,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,6221496.0,474958041.6,51267334.94
202311,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1765951.0,130354521.4,14482112.72
202311,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1223983.0,96052128.0,12517153.42
202311,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5337753.0,521908277.5,48310377.14
202312,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3562242.0,264761466.7,29561170.0
202312,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,3010460.0,187857095.8,21958544.24
202312,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1371967.0,520822501.0,21069061.66
202312,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1907339.0,123915554.9,18179470.44
202312,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1377068.0,105215311.5,12261842.37
202312,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2150653.0,224887836.5,21066489.06
202312,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,7192566.0,455606111.0,50522141.34
202312,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1785057.0,141772440.6,14842048.17
202312,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2056424.0,125442342.0,15937876.35
202312,QJK,NHS DEVON INTEGRATED CARE BOARD,2190192.0,158015661.9,18682381.58
202312,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1896456.0,117518813.3,13742606.17
202312,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",2042044.0,153158971.8,16968984.61
202312,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2145863.0,169897135.0,19616697.58
202312,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2958073.0,458525172.5,31621949.55
202312,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2405833.0,158546611.8,20670128.1
202312,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3010845.0,251783070.3,24623150.04
202312,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1886558.0,161290319.3,16630703.7
202312,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2153399.0,138829979.20000002,16668004.52
202312,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2321132.0,192478622.1,20417675.93
202312,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,994816.0,75614715.1,9521868.34
202312,QNX,NHS SUSSEX INTEGRATED CARE BOARD,2849276.0,193981823.5,29106283.23
202312,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",837587.0,63169612.5,7771440.880000001
202312,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,5674012.0,479409040.6,51545411.96
202312,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3516810.0,242680512.8,27381668.28
202312,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1526279.0,104261301.9,12079086.18
202312,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1421291.0,82426961.1,10380001.33
202312,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1129519.0,61380423.0,10403910.92
202312,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2783874.0,220402905.1,26736480.970000003
202312,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,4192216.0,299269648.7,34089657.29
202312,QSL,NHS SOMERSET INTEGRATED CARE BOARD,938231.0,65204740.7,8565353.77
202312,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2171639.0,158550584.2,23052059.31
202312,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1172995.0,71533203.0,9228702.58
202312,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2413537.0,176015104.10000002,23907640.99
202312,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2194175.0,210049934.2,20666443.02
202312,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1891256.0,121593620.9,37098351.7
202312,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1409667.0,110000105.9,12714722.28
202312,QVV,NHS DORSET INTEGRATED CARE BOARD,1332528.0,101552451.0,12233676.49
202312,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2060269.0,133719827.5,16610606.93
202312,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,6025224.0,457991864.6,49820802.48
202312,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1747694.0,129703847.3,14542946.27
202312,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1205868.0,94956801.6,12385262.5
202312,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5350386.0,522535208.5,47806389.12
202401,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3656643.0,275201793.5,30013275.61
202401,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,3169642.0,199223605.1,22634942.87
202401,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1406894.0,557620635.4,21654395.54
202401,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1977230.0,130737876.8,18901860.380000003
202401,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1429135.0,109976424.8,12573686.07
202401,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2219211.0,235063118.0,21351795.18
202401,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,7402710.0,470356266.6,50895966.25
202401,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1849300.0,148637247.5,15130681.1
202401,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,2089977.0,127980539.0,15853808.28
202401,QJK,NHS DEVON INTEGRATED CARE BOARD,2234475.0,163025822.6,18751177.92
202401,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1934933.0,121920095.4,13934772.94
202401,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",2071219.0,158657665.3,16984351.16
202401,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2228410.0,179367138.79999998,20147573.43
202401,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,3000290.0,488127275.5,31899846.28
202401,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2479872.0,163233805.3,21132694.99
202401,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,3161256.0,265128167.8,25382566.03
202401,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1998542.0,170731867.9,17205203.73
202401,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2164690.0,140495565.9,16426545.670000002
202401,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2406298.0,201458588.8,20852964.06
202401,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,997781.0,76756052.8,9344654.01
202401,QNX,NHS SUSSEX INTEGRATED CARE BOARD,2919688.0,201611546.1,29589273.46
202401,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",845286.0,65827533.8,7664051.51
202401,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,5941282.0,513447606.1,54189458.54
202401,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3565465.0,247654756.1,27503459.64
202401,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1549035.0,106308053.3,11964028.67
202401,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1453027.0,84601407.0,10653660.02
202401,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1191302.0,64739160.6,10863705.27
202401,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2849504.0,231130349.4,27034592.67
202401,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,4423279.0,315538780.92,35161748.22
202401,QSL,NHS SOMERSET INTEGRATED CARE BOARD,950702.0,65662354.9,8548173.34
202401,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2250520.0,165356524.5,24171300.03
202401,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1189687.0,74387591.3,9289078.49
202401,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2424868.0,177751140.3,23702409.590000004
202401,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2300743.0,223251752.5,21281709.3
202401,QUE,NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD,1861465.0,119421507.8,29976262.85
202401,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",1416427.0,112894933.6,12386609.73
202401,QVV,NHS DORSET INTEGRATED CARE BOARD,1390433.0,107290708.3,12542808.1
202401,QWE,NHS SOUTH WEST LONDON INTEGRATED CARE BOARD,2114607.0,140279352.0,16854622.490000002
202401,QWO,NHS WEST YORKSHIRE INTEGRATED CARE BOARD,6521152.0,498001346.2,52878151.53
202401,QWU,NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD,1752917.0,132821926.6,14166955.69
202401,QXU,NHS SURREY HEARTLANDS INTEGRATED CARE BOARD,1224190.0,96961820.6,12311052.63
202401,QYG,NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD,5412818.0,536456920.8,48103410.05
202402,QE1,NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD,3464792.0,260062016.7,28326075.15
202402,QF7,NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD,2950459.0,185308932.9,21123921.04
202402,QGH,NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD,1318675.0,539927652.0,21571036.1
202402,QH8,NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD,1836581.0,122985094.02,17669836.77
202402,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",1345857.0,103432446.3,11826673.59
202402,QHL,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,2086210.0,224241199.9,20251227.28
202402,QHM,NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD,7039861.0,444790496.9,48488544.98
202402,QJ2,NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD,1728875.0,137862542.3,14217332.91
202402,QJG,NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD,1930221.0,118618226.9,14671458.48
202402,QJK,NHS DEVON INTEGRATED CARE BOARD,2106962.0,154115764.2,17641763.97
202402,QJM,NHS LINCOLNSHIRE INTEGRATED CARE BOARD,1811714.0,114992875.7,13019412.73
202402,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",1950401.0,149499415.2,16114279.01
202402,QKK,NHS SOUTH EAST LONDON INTEGRATED CARE BOARD,2081091.0,166575105.6,18751375.15
202402,QKS,NHS KENT AND MEDWAY INTEGRATED CARE BOARD,2800762.0,457167942.5,29901117.41
202402,QM7,NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD,2324397.0,154447967.3,19950545.64
202402,QMF,NHS NORTH EAST LONDON INTEGRATED CARE BOARD,2959084.0,247272290.6,23571570.62
202402,QMJ,NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD,1887173.0,159080841.39999998,16243349.03
202402,QMM,NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD,2044145.0,132232825.7,15687471.93
202402,QNC,NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD,2229385.0,187390048.9,19487328.16
202402,QNQ,NHS FRIMLEY INTEGRATED CARE BOARD,927646.0,72147771.9,8643027.83
202402,QNX,NHS SUSSEX INTEGRATED CARE BOARD,2749195.0,188691617.6,27882944.98
202402,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",820824.0,62962862.1,7570112.65
202402,QOP,NHS GREATER MANCHESTER INTEGRATED CARE BOARD,5539349.0,478192620.5,50134164.43
202402,QOQ,NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD,3352392.0,232433318.0,25894681.270000003
202402,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",1465891.0,100708746.6,11342050.79
202402,QPM,NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD,1376588.0,80857171.3,10049727.45
202402,QR1,NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD,1123491.0,61068025.2,10237064.1
202402,QRL,NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD,2672196.0,210201712.8,25377894.43
202402,QRV,NHS NORTH WEST LONDON INTEGRATED CARE BOARD,4121025.0,292085619.3,32517635.84
202402,QSL,NHS SOMERSET INTEGRATED CARE BOARD,896787.0,61540801.3,8127680.47
202402,QT1,NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD,2105065.0,154476185.4,22490621.07
202402,QT6,NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD,1082963.0,67357460.10000001,8388841.04
202402,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",2274724.0,166647973.1,22283111.17
202402,QUA,NHS BLACK COUNTRY INTEGRATED CARE BOARD,2194043.0,213153627.6,20398674.31
