YEAR_MONTH,REGION_CODE,REGION_NAME,BNF_CHAPTER_CODE,ITEMS,TOTAL_QUANTITY,NIC
202205,Y61,EAST OF ENGLAND,6,1251121.0,59107686.5,15516483.89
202205,Y61,EAST OF ENGLAND,7,332326.0,13844923.0,2470440.7
202205,Y61,EAST OF ENGLAND,8,54673.0,2214992.0,2097662.32
202205,Y61,EAST OF ENGLAND,9,528547.0,184071542.5,5114881.91
202205,Y61,EAST OF ENGLAND,10,292499.0,17469159.0,1492418.27
202205,Y61,EAST OF ENGLAND,11,156875.0,2494781.5,1579012.35
202205,Y61,EAST OF ENGLAND,12,106864.0,1744205.2000000002,704262.6900000001
202205,Y61,EAST OF ENGLAND,13,225502.0,34415732.0,2226492.05
202205,Y61,EAST OF ENGLAND,14,10283.0,10369.0,149846.0
202205,Y61,EAST OF ENGLAND,15,14952.0,211416.0,184550.77
202205,Y61,EAST OF ENGLAND,18,3.0,1100.0,192.5
202205,Y61,EAST OF ENGLAND,19,9658.0,5570422.0,265813.26
202205,Y61,EAST OF ENGLAND,20,36654.0,1122753.1,1482602.47
202205,Y61,EAST OF ENGLAND,21,347367.0,57981471.0,10374613.07
202205,Y61,EAST OF ENGLAND,22,56039.0,1064100.0,1559139.08
202205,Y61,EAST OF ENGLAND,23,159484.0,12953529.3,11577032.7
202205,Y62,NORTH WEST,1,1352042.0,111719586.0,7682274.84
202205,Y62,NORTH WEST,2,3920249.0,139065839.0,18152609.54
202205,Y62,NORTH WEST,3,981970.0,20265252.0,13696545.170000002
202205,Y62,NORTH WEST,4,2930480.0,208507020.8,18490242.14
202205,Y62,NORTH WEST,5,463159.0,18657213.5,2227177.21
202205,Y62,NORTH WEST,6,1347673.0,64323964.5,18151424.89
202205,Y62,NORTH WEST,7,361743.0,14870583.0,2913381.52
202205,Y62,NORTH WEST,8,45548.0,1746101.0,1460900.06
202205,Y62,NORTH WEST,9,775725.0,427825339.0,9937410.26
202205,Y62,NORTH WEST,10,369564.0,25786980.0,1695289.38
202205,Y62,NORTH WEST,11,178512.0,2751497.5,1592379.99
202205,Y62,NORTH WEST,12,136864.0,3581908.4,967345.74
202205,Y62,NORTH WEST,13,343783.0,68948228.5,3473841.52
202205,Y62,NORTH WEST,14,13698.0,13841.0,179965.34000000003
202205,Y62,NORTH WEST,15,22692.0,339701.5,362168.12
202205,Y62,NORTH WEST,19,14308.0,7405271.0,352361.04
202205,Y62,NORTH WEST,20,149473.0,3396105.9000000004,4431051.59
202205,Y62,NORTH WEST,21,429395.0,74999232.5,7180724.97
202205,Y62,NORTH WEST,22,35334.0,697719.0,862035.59
202205,Y62,NORTH WEST,23,91257.0,8672074.299999999,4213365.26
202205,Y63,NORTH EAST AND YORKSHIRE,1,1898143.0,143059883.0,9917152.63
202205,Y63,NORTH EAST AND YORKSHIRE,2,5765564.0,186612551.0,24289675.29
202205,Y63,NORTH EAST AND YORKSHIRE,3,1271773.0,25441596.0,18090407.15
202205,Y63,NORTH EAST AND YORKSHIRE,4,3897927.0,265936330.6,21850040.82
202205,Y63,NORTH EAST AND YORKSHIRE,5,549991.0,21380791.5,2841236.74
202205,Y63,NORTH EAST AND YORKSHIRE,6,1959945.0,87857880.5,23877575.12
202205,Y63,NORTH EAST AND YORKSHIRE,7,517184.0,21138204.0,3746235.92
202205,Y63,NORTH EAST AND YORKSHIRE,8,71742.0,2834032.0,2368697.95
202205,Y63,NORTH EAST AND YORKSHIRE,9,1053058.0,332229235.5,8603116.54
202205,Y63,NORTH EAST AND YORKSHIRE,10,536512.0,34857538.0,2212023.67
202205,Y63,NORTH EAST AND YORKSHIRE,11,231536.0,3387798.5,2034049.46
202205,Y63,NORTH EAST AND YORKSHIRE,12,168926.0,3777410.8,1085908.36
202205,Y63,NORTH EAST AND YORKSHIRE,13,395112.0,70879581.5,3888021.12
202205,Y63,NORTH EAST AND YORKSHIRE,14,19660.0,19790.0,262398.66
202205,Y63,NORTH EAST AND YORKSHIRE,15,20081.0,309106.5,275600.31
202205,Y63,NORTH EAST AND YORKSHIRE,19,15603.0,7783454.0,357201.38
202205,Y63,NORTH EAST AND YORKSHIRE,20,50599.0,1461835.0,1620687.2000000002
202205,Y63,NORTH EAST AND YORKSHIRE,21,469355.0,84880545.0,6831195.99
202205,Y63,NORTH EAST AND YORKSHIRE,22,11948.0,225340.0,312812.97
202205,Y63,NORTH EAST AND YORKSHIRE,23,60316.0,6116513.2,2895094.09
202206,Y56,LONDON,1,1092687.0,80909380.0,6835902.06
202206,Y56,LONDON,2,3632733.0,127132005.0,15195077.77
202206,Y56,LONDON,3,797617.0,21197724.0,11159789.02
202206,Y56,LONDON,4,2102621.0,131380964.9,14482827.85
202206,Y56,LONDON,5,422487.0,18169221.0,2008386.43
202206,Y56,LONDON,6,1534921.0,81416268.5,21308455.74
202206,Y56,LONDON,7,339926.0,14290306.0,2615752.1
202206,Y56,LONDON,8,44404.0,1951360.0,1429911.86
202206,Y56,LONDON,9,802124.0,290515694.5,7161901.52
202206,Y56,LONDON,10,301355.0,20614514.0,1322001.08
202206,Y56,LONDON,11,187616.0,3735646.5,2254163.51
202206,Y56,LONDON,12,148016.0,4346970.7,1054105.28
202206,Y56,LONDON,13,353121.0,65322362.5,3406578.48
202206,Y56,LONDON,14,28361.0,28539.0,374057.62
202206,Y56,LONDON,15,11877.0,272391.0,288740.85
202206,Y56,LONDON,19,10238.0,9527638.0,218609.84
202206,Y56,LONDON,20,46608.0,1344992.5,1239562.24
202206,Y56,LONDON,21,406776.0,91105325.5,5194994.29
202206,Y56,LONDON,22,16469.0,300816.0,417180.15
202206,Y56,LONDON,23,36461.0,4281805.8,1361109.78
202206,Y58,SOUTH WEST,1,869287.0,63001676.0,5072216.49
202206,Y58,SOUTH WEST,2,2722929.0,98369058.0,14473087.21
202206,Y58,SOUTH WEST,3,573112.0,11939855.0,8784392.05
202206,Y58,SOUTH WEST,4,1829777.0,129762700.4,11504936.18
202206,Y58,SOUTH WEST,5,290848.0,10734760.0,1526687.51
202206,Y58,SOUTH WEST,6,973051.0,47432194.0,12683362.9
202206,Y58,SOUTH WEST,7,281133.0,11965738.0,2261788.76
202206,Y58,SOUTH WEST,8,39296.0,1568930.0,1568905.65
202206,Y58,SOUTH WEST,9,491475.0,159770628.5,3895787.64
202206,Y58,SOUTH WEST,10,252523.0,15387694.0,1233787.6
202206,Y58,SOUTH WEST,11,128355.0,1992453.0,1225463.16
202206,Y58,SOUTH WEST,12,86193.0,1681426.0,544984.11
202206,Y58,SOUTH WEST,13,186077.0,29265220.5,1734528.49
202206,Y58,SOUTH WEST,14,9978.0,11183.0,140401.24
202206,Y58,SOUTH WEST,15,18208.0,204030.0,180063.0
202206,Y58,SOUTH WEST,18,1.0,1000.0,175.0
202206,Y58,SOUTH WEST,19,6468.0,3400878.0,146411.81
202206,Y58,SOUTH WEST,20,33723.0,637390.7,684473.0900000001
202206,Y58,SOUTH WEST,21,269574.0,48769662.5,5782284.55
202206,Y58,SOUTH WEST,22,32379.0,549466.0,766089.31
202206,Y58,SOUTH WEST,23,43142.0,3682051.0,1717530.24
202206,Y59,SOUTH EAST,1,1129877.0,87697508.0,7644627.22
202206,Y59,SOUTH EAST,2,3560461.0,142113708.0,20377411.47
202206,Y59,SOUTH EAST,3,817242.0,19268031.0,12947473.06
202206,Y59,SOUTH EAST,4,2402337.0,166792119.60000002,17979087.21
202206,Y59,SOUTH EAST,5,463055.0,18790902.5,2395276.34
202206,Y59,SOUTH EAST,6,1351823.0,72149074.0,20856510.03
202206,Y59,SOUTH EAST,7,373748.0,17235969.0,3343664.47
202206,Y59,SOUTH EAST,8,59437.0,2646194.0,2321586.0
202206,Y59,SOUTH EAST,9,736921.0,500355212.0,10887011.32
202206,Y59,SOUTH EAST,10,325101.0,21087913.0,1627601.61
202206,Y59,SOUTH EAST,11,186012.0,3360699.5,2073327.06
202206,Y59,SOUTH EAST,12,135553.0,2417013.8,935513.4
202206,Y59,SOUTH EAST,13,276288.0,45744623.5,2793702.02
202206,Y59,SOUTH EAST,14,13789.0,13930.0,202754.98
202206,Y59,SOUTH EAST,15,20668.0,289941.5,274143.03
202206,Y59,SOUTH EAST,18,1.0,2000.0,350.0
202206,Y59,SOUTH EAST,19,10817.0,6234491.0,304565.1
202206,Y59,SOUTH EAST,20,37469.0,1704685.6,875282.6100000001
202206,Y59,SOUTH EAST,21,354158.0,66142728.0,6738710.09
202206,Y59,SOUTH EAST,22,34705.0,668153.0,827729.28
202206,Y59,SOUTH EAST,23,87580.0,8497548.5,5058746.61
202206,Y60,MIDLANDS,1,1722017.0,140776796.0,9990150.79
202206,Y60,MIDLANDS,2,5445621.0,197244761.0,26406133.73
202206,Y60,MIDLANDS,3,1278519.0,28256853.0,17928594.82
202206,Y60,MIDLANDS,4,3631034.0,269238866.20000005,24249994.19
202206,Y60,MIDLANDS,5,627295.0,25122633.0,2962987.6
202206,Y60,MIDLANDS,6,1979865.0,98600500.0,27667698.42
202206,Y60,MIDLANDS,7,502517.0,21926643.0,3813087.51
202206,Y60,MIDLANDS,8,65943.0,2529422.0,2534574.49
202206,Y60,MIDLANDS,9,1000593.0,838739662.0,17596528.04
202206,Y60,MIDLANDS,10,500478.0,34402799.0,2100447.27
202206,Y60,MIDLANDS,11,263609.0,4770345.5,2787065.55
202206,Y60,MIDLANDS,12,194637.0,4712519.3,1256831.25
202206,Y60,MIDLANDS,13,428655.0,78970812.0,4222711.19
202206,Y60,MIDLANDS,14,28011.0,28202.0,369089.58
202206,Y60,MIDLANDS,15,27145.0,372034.0,287897.99
202206,Y60,MIDLANDS,19,16236.0,9723095.0,418594.1
202206,Y60,MIDLANDS,20,121407.0,2911094.5,3589299.81
202206,Y60,MIDLANDS,21,609634.0,104990475.0,8869372.87
202206,Y60,MIDLANDS,22,23969.0,460642.0,617625.28
202206,Y60,MIDLANDS,23,110254.0,10497734.0,5951316.67
202206,Y61,EAST OF ENGLAND,1,993059.0,70138634.0,6056875.04
202206,Y61,EAST OF ENGLAND,2,3330571.0,113304953.0,15742533.84
202206,Y61,EAST OF ENGLAND,3,733019.0,15503605.0,10234920.91
202206,Y61,EAST OF ENGLAND,4,2079278.0,134421561.4,13228820.569999998
202206,Y61,EAST OF ENGLAND,5,388782.0,15561023.0,1881488.38
202206,Y61,EAST OF ENGLAND,6,1221455.0,57513465.5,15407313.46
202206,Y61,EAST OF ENGLAND,7,323233.0,13431536.5,2372777.15
202206,Y61,EAST OF ENGLAND,8,53037.0,2131967.0,2038364.24
202206,Y61,EAST OF ENGLAND,9,513107.0,181086459.0,4978821.49
202206,Y61,EAST OF ENGLAND,10,283966.0,17008149.0,1450896.81
202206,Y61,EAST OF ENGLAND,11,149119.0,2352990.0,1543443.7
202206,Y61,EAST OF ENGLAND,12,107392.0,1703446.0,717474.0700000001
202206,Y61,EAST OF ENGLAND,13,219516.0,33616475.0,2139242.76
202206,Y61,EAST OF ENGLAND,14,11324.0,11400.0,165575.61
202206,Y61,EAST OF ENGLAND,15,13921.0,194890.5,176102.89
202206,Y61,EAST OF ENGLAND,19,8985.0,5319752.0,250330.25
202206,Y61,EAST OF ENGLAND,20,37999.0,1089455.2000000002,1457728.24
202206,Y61,EAST OF ENGLAND,21,337207.0,55982617.5,9616680.23
202206,Y61,EAST OF ENGLAND,22,49355.0,948383.0,1383091.36
202206,Y61,EAST OF ENGLAND,23,143230.0,11654925.3,10269285.85
202206,Y62,NORTH WEST,1,1327941.0,111275948.0,7729655.17
202206,Y62,NORTH WEST,2,3835210.0,135878082.0,17776569.87
202206,Y62,NORTH WEST,3,986074.0,21079368.0,13778983.23
202206,Y62,NORTH WEST,4,2885883.0,205389309.8,18365048.73
202206,Y62,NORTH WEST,5,448127.0,17953138.0,2189234.2
202206,Y62,NORTH WEST,6,1321914.0,62917722.5,18091585.38
202206,Y62,NORTH WEST,7,354750.0,14519781.0,2832478.64
202206,Y62,NORTH WEST,8,44543.0,1709126.0,1437907.3199999998
202206,Y62,NORTH WEST,9,759214.0,422364413.0,9743058.0
202206,Y62,NORTH WEST,10,362878.0,25345450.0,1655752.79
202206,Y62,NORTH WEST,11,167048.0,2600288.5,1614987.52
202206,Y62,NORTH WEST,12,141852.0,3433511.7,1008131.84
202206,Y62,NORTH WEST,13,337465.0,67620894.91,3410443.65
202206,Y62,NORTH WEST,14,23473.0,23590.0,268819.43
202206,Y62,NORTH WEST,15,21598.0,337585.5,357354.51
202206,Y62,NORTH WEST,19,13008.0,7160468.0,328768.64
202206,Y62,NORTH WEST,20,163407.0,3687142.7,4802163.62
202206,Y62,NORTH WEST,21,426623.0,73627015.5,7187906.49
202206,Y62,NORTH WEST,22,34189.0,674112.0,838709.22
202206,Y62,NORTH WEST,23,91089.0,8717806.4,4262555.16
202206,Y63,NORTH EAST AND YORKSHIRE,1,1836959.0,139368344.0,9840172.69
202206,Y63,NORTH EAST AND YORKSHIRE,2,5565677.0,179940372.0,23476228.42
202206,Y63,NORTH EAST AND YORKSHIRE,3,1269971.0,26461306.0,18054217.23
202206,Y63,NORTH EAST AND YORKSHIRE,4,3787026.0,258455446.6,21394285.31
202206,Y63,NORTH EAST AND YORKSHIRE,5,532401.0,20781592.0,2800397.49
202206,Y63,NORTH EAST AND YORKSHIRE,6,1889526.0,84787217.5,23257484.29
202206,Y63,NORTH EAST AND YORKSHIRE,7,499178.0,20356461.0,3644397.350000001
202206,Y63,NORTH EAST AND YORKSHIRE,8,69100.0,2711397.0,2322367.21
202206,Y63,NORTH EAST AND YORKSHIRE,9,1013940.0,324714376.5,8323689.630000001
202206,Y63,NORTH EAST AND YORKSHIRE,10,519323.0,33700484.0,2113454.86
202206,Y63,NORTH EAST AND YORKSHIRE,11,216383.0,3203991.0,2027707.89
202206,Y63,NORTH EAST AND YORKSHIRE,12,170291.0,3584548.5,1084066.3
202206,Y63,NORTH EAST AND YORKSHIRE,13,384130.0,68954888.0,3753278.1
202206,Y63,NORTH EAST AND YORKSHIRE,14,16117.0,16202.0,227456.54
202206,Y63,NORTH EAST AND YORKSHIRE,15,18996.0,286244.0,265407.85
202206,Y63,NORTH EAST AND YORKSHIRE,19,14697.0,7471117.0,308983.39
202206,Y63,NORTH EAST AND YORKSHIRE,20,50267.0,1440348.7,1600809.0099999998
202206,Y63,NORTH EAST AND YORKSHIRE,21,461777.0,82667819.5,6747275.36
202206,Y63,NORTH EAST AND YORKSHIRE,22,11422.0,217131.0,302618.57
202206,Y63,NORTH EAST AND YORKSHIRE,23,56650.0,5789054.0,2691802.49
202207,Y56,LONDON,1,1086913.0,79867772.0,6875946.3100000005
202207,Y56,LONDON,2,3635253.0,127020558.0,15261489.46
202207,Y56,LONDON,3,758651.0,19150490.0,11007471.43
202207,Y56,LONDON,4,2081854.0,130132692.8,15279746.16
202207,Y56,LONDON,5,423823.0,18497365.0,2211566.74
202207,Y56,LONDON,6,1540062.0,82037162.0,21852869.84
202207,Y56,LONDON,7,339110.0,14267043.0,2579749.37
202207,Y56,LONDON,8,45836.0,2013868.0,1494319.29
202207,Y56,LONDON,9,803367.0,290156919.0,7133900.07
202207,Y56,LONDON,10,299323.0,20371205.0,1280620.04
202207,Y56,LONDON,11,172536.0,3548500.0,2150811.35
202207,Y56,LONDON,12,135769.0,4158701.5,989404.93
202207,Y56,LONDON,13,345050.0,63971903.91,3357550.05
202207,Y56,LONDON,14,43265.0,43506.0,554443.0700000001
202207,Y56,LONDON,15,12339.0,272479.5,288720.54
202207,Y56,LONDON,18,1.0,2000.0,350.0
202207,Y56,LONDON,19,13316.0,9641642.0,244027.91
202207,Y56,LONDON,20,47116.0,1322894.0,1266313.36
202207,Y56,LONDON,21,403727.0,87958085.0,5350033.220000001
202207,Y56,LONDON,22,19388.0,349984.0,465577.33
202207,Y56,LONDON,23,35963.0,4244878.7,1261718.67
202207,Y58,SOUTH WEST,1,871365.0,63238791.0,5151060.67
202207,Y58,SOUTH WEST,2,2733827.0,99227003.0,14619538.61
202207,Y58,SOUTH WEST,3,568004.0,11538703.0,8865789.690000001
202207,Y58,SOUTH WEST,4,1821211.0,129477314.8,12214994.66
202207,Y58,SOUTH WEST,5,298683.0,11378912.0,1654758.01
202207,Y58,SOUTH WEST,6,980168.0,48097997.0,13254348.6
202207,Y58,SOUTH WEST,7,279732.0,11941402.0,2230704.75
202207,Y58,SOUTH WEST,8,39424.0,1576547.0,1554430.36
202207,Y58,SOUTH WEST,9,494390.0,162269248.5,3978005.64
202207,Y58,SOUTH WEST,10,251383.0,15264523.0,1215215.59
202207,Y58,SOUTH WEST,11,126742.0,1991014.0,1203180.42
202207,Y58,SOUTH WEST,12,87523.0,1662524.7999999998,564585.06
202207,Y58,SOUTH WEST,13,186068.0,29273659.5,1719294.98
202207,Y58,SOUTH WEST,14,14340.0,14486.0,184893.36
202207,Y58,SOUTH WEST,15,19304.0,215367.5,183293.74
202207,Y58,SOUTH WEST,18,2.0,1300.0,227.5
202207,Y58,SOUTH WEST,19,7895.0,3527796.0,170964.63
202207,Y58,SOUTH WEST,20,35775.0,646168.4,697320.0800000001
202207,Y58,SOUTH WEST,21,267312.0,48060722.0,5229069.87
202207,Y58,SOUTH WEST,22,26548.0,453483.0,633199.03
202207,Y58,SOUTH WEST,23,43089.0,3621684.3,1652389.37
202207,Y59,SOUTH EAST,1,1116917.0,86311427.0,7650169.44
202207,Y59,SOUTH EAST,2,3543817.0,141990397.0,20353792.68
202207,Y59,SOUTH EAST,3,796900.0,18262093.0,12925043.37
202207,Y59,SOUTH EAST,4,2366750.0,164194796.8,18748083.54
202207,Y59,SOUTH EAST,5,470868.0,19619394.0,2580900.42
202207,Y59,SOUTH EAST,6,1361218.0,73628670.5,21831160.4
202207,Y59,SOUTH EAST,7,373617.0,17352971.0,3317603.34
202207,Y59,SOUTH EAST,8,59781.0,2662307.0,2390784.06
202207,Y59,SOUTH EAST,9,734380.0,496534950.3,10759217.07
202207,Y59,SOUTH EAST,10,321339.0,20856871.0,1582729.27
202207,Y59,SOUTH EAST,11,179786.0,3331396.5,2017427.36
202207,Y59,SOUTH EAST,12,135418.0,2320987.4,941766.94
202207,Y59,SOUTH EAST,13,274163.0,45502199.0,2782437.07
202207,Y59,SOUTH EAST,14,23513.0,23675.0,314043.06
202207,Y59,SOUTH EAST,15,20490.0,292609.0,278357.26
202207,Y59,SOUTH EAST,18,2.0,700.0,122.5
202207,Y59,SOUTH EAST,19,12357.0,6387930.0,312122.66000000003
202207,Y59,SOUTH EAST,20,37121.0,1721491.2000000002,869729.95
202207,Y59,SOUTH EAST,21,355600.0,64537071.5,6964661.53
202207,Y59,SOUTH EAST,22,33163.0,637788.0,782454.8500000001
202207,Y59,SOUTH EAST,23,89394.0,8636145.4,5314461.27
202207,Y60,MIDLANDS,1,1721494.0,141135015.0,10047345.8
202207,Y60,MIDLANDS,2,5469083.0,198731241.0,26780083.99
202207,Y60,MIDLANDS,3,1268064.0,27118013.0,18183405.37
202207,Y60,MIDLANDS,4,3615030.0,268905752.2,25675986.25
202207,Y60,MIDLANDS,5,640354.0,26376166.5,3232438.74
202207,Y60,MIDLANDS,6,1997723.0,99971336.5,28795761.79
202207,Y60,MIDLANDS,7,504951.0,22088738.0,3772238.67
202207,Y60,MIDLANDS,8,66714.0,2570850.0,2543259.87
202207,Y60,MIDLANDS,9,1011029.0,845526699.5,17667030.59
202207,Y60,MIDLANDS,10,497698.0,34184372.0,2003857.33
202207,Y60,MIDLANDS,11,257421.0,4801075.0,2782345.67
202207,Y60,MIDLANDS,12,192632.0,4580330.8,1263930.64
202207,Y60,MIDLANDS,13,423119.0,78023136.5,4131619.37
202207,Y60,MIDLANDS,14,33489.0,33655.0,458724.3000000001
202207,Y60,MIDLANDS,15,26910.0,372240.5,281537.96
202207,Y60,MIDLANDS,19,20083.0,10092166.0,450383.14
202207,Y60,MIDLANDS,20,126005.0,2985136.2,3597513.07
202207,Y60,MIDLANDS,21,621777.0,104162968.0,9303640.51
202207,Y60,MIDLANDS,22,24610.0,471693.0,637345.26
202207,Y60,MIDLANDS,23,111785.0,10645028.6,5964448.22
202207,Y61,EAST OF ENGLAND,1,984285.0,69384742.0,6083361.94
202207,Y61,EAST OF ENGLAND,2,3307962.0,112766776.0,15664574.88
202207,Y61,EAST OF ENGLAND,3,711617.0,14689377.0,10153496.16
202207,Y61,EAST OF ENGLAND,4,2052413.0,132652299.8,13914739.45
202207,Y61,EAST OF ENGLAND,5,393047.0,16161836.0,2012787.85
202207,Y61,EAST OF ENGLAND,6,1227097.0,58119980.0,16013110.239999998
202207,Y61,EAST OF ENGLAND,7,321320.0,13372396.0,2356625.49
202207,Y61,EAST OF ENGLAND,8,52836.0,2131801.0,2019334.85
202207,Y61,EAST OF ENGLAND,9,514366.0,181672060.0,4921635.25
202207,Y61,EAST OF ENGLAND,10,280770.0,16807360.0,1413805.55
202207,Y61,EAST OF ENGLAND,11,144627.0,2345178.5,1518276.71
202207,Y61,EAST OF ENGLAND,12,105564.0,1693106.2,695433.36
202207,Y61,EAST OF ENGLAND,13,215199.0,32677254.0,2086548.19
202207,Y61,EAST OF ENGLAND,14,19183.0,19234.0,239483.47
202207,Y61,EAST OF ENGLAND,15,13922.0,205762.0,188895.17
202207,Y61,EAST OF ENGLAND,18,3.0,700.0,122.5
202207,Y61,EAST OF ENGLAND,19,10297.0,5351022.0,260930.09000000003
202207,Y61,EAST OF ENGLAND,20,36952.0,1136033.6,1480340.9300000002
202207,Y61,EAST OF ENGLAND,21,341475.0,55052267.5,10567680.7
202207,Y61,EAST OF ENGLAND,22,56069.0,1068205.0,1573584.06
202207,Y61,EAST OF ENGLAND,23,159370.0,12896921.8,11596363.76
202207,Y62,NORTH WEST,1,1323272.0,111027579.0,7813721.14
202207,Y62,NORTH WEST,2,3825546.0,135805393.0,17784836.669999998
202207,Y62,NORTH WEST,3,970120.0,20298625.0,13785744.04
202207,Y62,NORTH WEST,4,2857159.0,203381358.4,19238448.35
202207,Y62,NORTH WEST,5,454098.0,18549154.0,2384938.81
202207,Y62,NORTH WEST,6,1322926.0,63448621.0,18805706.49
202207,Y62,NORTH WEST,7,354807.0,14666337.0,2827218.69
202207,Y62,NORTH WEST,8,44630.0,1703563.0,1414487.68
202207,Y62,NORTH WEST,9,761667.0,427868291.3,9891366.58
202207,Y62,NORTH WEST,10,358612.0,25034636.0,1611275.56
202207,Y62,NORTH WEST,11,160454.0,2499993.5,1541671.21
202207,Y62,NORTH WEST,12,135283.0,3329596.8,963966.17
202207,Y62,NORTH WEST,13,329392.0,65818297.5,3338649.89
202207,Y62,NORTH WEST,14,12282.0,12437.0,164710.88
202207,Y62,NORTH WEST,15,21579.0,326884.5,354477.07
202207,Y62,NORTH WEST,19,16858.0,7693478.0,361068.68000000005
202207,Y62,NORTH WEST,20,142644.0,3245522.4000000004,4251877.05
202207,Y62,NORTH WEST,21,425449.0,71219613.5,7000487.45
202207,Y62,NORTH WEST,22,32089.0,630585.0,789414.82
202207,Y62,NORTH WEST,23,87506.0,8344325.4,4036693.46
202207,Y63,NORTH EAST AND YORKSHIRE,1,1835992.0,138561865.0,9940874.59
202207,Y63,NORTH EAST AND YORKSHIRE,2,5587315.0,180627593.0,23559574.37
202207,Y63,NORTH EAST AND YORKSHIRE,3,1256993.0,25413467.0,18159349.54
202207,Y63,NORTH EAST AND YORKSHIRE,4,3768440.0,256238309.8,22641131.09
202207,Y63,NORTH EAST AND YORKSHIRE,5,541573.0,21540121.5,2985832.76
202207,Y63,NORTH EAST AND YORKSHIRE,6,1906456.0,85860736.0,24125834.11
202207,Y63,NORTH EAST AND YORKSHIRE,7,500665.0,20476453.0,3593057.68
202207,Y63,NORTH EAST AND YORKSHIRE,8,69455.0,2744067.0,2311908.09
202207,Y63,NORTH EAST AND YORKSHIRE,9,1021921.0,329040254.3,8442475.16
202207,Y63,NORTH EAST AND YORKSHIRE,10,516942.0,33586240.0,2060821.78
202207,Y63,NORTH EAST AND YORKSHIRE,11,209070.0,3095705.5,1947712.86
202207,Y63,NORTH EAST AND YORKSHIRE,12,169085.0,3565677.1,1094239.65
202207,Y63,NORTH EAST AND YORKSHIRE,13,374696.0,66962683.0,3700015.55
202207,Y63,NORTH EAST AND YORKSHIRE,14,17327.0,17453.0,240794.88
202207,Y63,NORTH EAST AND YORKSHIRE,15,19185.0,8693433.0,261462.19
202207,Y63,NORTH EAST AND YORKSHIRE,19,17771.0,7497817.0,331055.6
202207,Y63,NORTH EAST AND YORKSHIRE,20,51237.0,1460140.5,1627840.71
202207,Y63,NORTH EAST AND YORKSHIRE,21,464357.0,81040113.0,6953072.0200000005
202207,Y63,NORTH EAST AND YORKSHIRE,22,12023.0,227134.0,317147.82
202207,Y63,NORTH EAST AND YORKSHIRE,23,56779.0,5777302.6,2720243.52
202208,Y56,LONDON,1,1117963.0,81518070.0,6901157.28
202208,Y56,LONDON,2,3743467.0,130053943.0,15802741.31
202208,Y56,LONDON,3,724001.0,17322048.0,10905688.45
202208,Y56,LONDON,4,2137953.0,133140553.6,15680471.03
202208,Y56,LONDON,5,385665.0,15033201.0,2174410.21
202208,Y56,LONDON,6,1576682.0,83054021.5,22688162.89
202208,Y56,LONDON,7,345697.0,14277653.0,2635962.96
202208,Y56,LONDON,8,45980.0,1997864.0,1423472.27
202208,Y56,LONDON,9,816978.0,297258181.5,7204451.359999999
202208,Y56,LONDON,10,306197.0,20774625.0,1324843.75
202208,Y56,LONDON,11,169619.0,3568940.5,2183636.21
202208,Y56,LONDON,12,123648.0,4104899.3,907631.16
202208,Y56,LONDON,13,331935.0,61327227.0,3252329.27
202208,Y56,LONDON,14,22093.0,22408.0,310477.28
202208,Y56,LONDON,15,11501.0,271560.0,284244.9
202208,Y56,LONDON,18,2.0,1100.0,192.5
202208,Y56,LONDON,19,13243.0,9947743.0,228727.33
202208,Y56,LONDON,20,49051.0,1397551.3,1367802.33
202208,Y56,LONDON,21,394376.0,85712281.5,5103104.38
202208,Y56,LONDON,22,6922.0,132391.0,222556.87
202208,Y56,LONDON,23,36737.0,4357629.7,1286253.22
202208,Y58,SOUTH WEST,1,894462.0,64439548.0,5224673.4
202208,Y58,SOUTH WEST,2,2819737.0,102335957.0,15209462.39
202208,Y58,SOUTH WEST,3,559516.0,11154454.0,8963025.2
202208,Y58,SOUTH WEST,4,1875188.0,133121420.8,12632911.95
202208,Y58,SOUTH WEST,5,294077.0,10541502.5,1737094.14
202208,Y58,SOUTH WEST,6,1010984.0,49665695.5,14056431.59
202208,Y58,SOUTH WEST,7,289705.0,12295092.0,2310074.25
202208,Y58,SOUTH WEST,8,40384.0,1619897.0,1566213.6800000002
202208,Y58,SOUTH WEST,9,509984.0,165909450.8,4052970.2
202208,Y58,SOUTH WEST,10,256924.0,15662138.0,1230489.34
202208,Y58,SOUTH WEST,11,128328.0,2001782.5,1230621.16
202208,Y58,SOUTH WEST,12,86574.0,1664370.4,561375.19
202208,Y58,SOUTH WEST,13,183109.0,28800105.5,1735387.57
202208,Y58,SOUTH WEST,14,9043.0,9212.0,129351.45
202208,Y58,SOUTH WEST,15,17334.0,209096.0,184432.09000000003
202208,Y58,SOUTH WEST,19,8546.0,3456869.0,162702.26
202208,Y58,SOUTH WEST,20,37005.0,685614.0,733366.35
202208,Y58,SOUTH WEST,21,273711.0,48682826.0,5445377.57
202208,Y58,SOUTH WEST,22,26956.0,456659.0,636581.38
202208,Y58,SOUTH WEST,23,44973.0,3821282.1,1733542.29
202208,Y59,SOUTH EAST,1,1147855.0,88097831.0,7755101.98
202208,Y59,SOUTH EAST,2,3655195.0,146211516.0,21149598.06
202208,Y59,SOUTH EAST,3,773961.0,17220162.0,13002829.1
202208,Y59,SOUTH EAST,4,2434834.0,169136107.2,19359363.56
